target_acc,taxid,Base_Species_TaxID,Species_Name
PDT000863581.1,470,470,Acinetobacter baumannii
PDT001707484.3,470,470,Acinetobacter baumannii
PDT002230505.1,470,470,Acinetobacter baumannii
PDT000092642.1,470,470,Acinetobacter baumannii
PDT001253183.4,470,470,Acinetobacter baumannii
PDT000115280.2,470,470,Acinetobacter baumannii
PDT002113722.1,470,470,Acinetobacter baumannii
PDT001044888.3,470,470,Acinetobacter baumannii
PDT001287164.3,470,470,Acinetobacter baumannii
PDT002157928.1,470,470,Acinetobacter baumannii
PDT000399800.1,470,470,Acinetobacter baumannii
PDT001309294.3,470,470,Acinetobacter baumannii
PDT000207265.1,470,470,Acinetobacter baumannii
PDT001135348.1,470,470,Acinetobacter baumannii
PDT001603048.1,470,470,Acinetobacter baumannii
PDT001159520.3,470,470,Acinetobacter baumannii
PDT000925801.1,470,470,Acinetobacter baumannii
PDT002126937.1,470,470,Acinetobacter baumannii
PDT001824759.1,470,470,Acinetobacter baumannii
PDT001165600.3,470,470,Acinetobacter baumannii
PDT000431511.1,470,470,Acinetobacter baumannii
PDT001817136.1,470,470,Acinetobacter baumannii
PDT001170238.3,470,470,Acinetobacter baumannii
PDT002264500.1,470,470,Acinetobacter baumannii
PDT001419997.3,470,470,Acinetobacter baumannii
PDT001957067.1,470,470,Acinetobacter baumannii
PDT002247730.1,470,470,Acinetobacter baumannii
PDT001170216.3,470,470,Acinetobacter baumannii
PDT002152110.1,470,470,Acinetobacter baumannii
PDT001595070.1,470,470,Acinetobacter baumannii
PDT002152135.1,470,470,Acinetobacter baumannii
PDT001792402.2,470,470,Acinetobacter baumannii
PDT001352821.3,470,470,Acinetobacter baumannii
PDT001899145.1,470,470,Acinetobacter baumannii
PDT000526488.1,470,470,Acinetobacter baumannii
PDT001820066.1,470,470,Acinetobacter baumannii
PDT001600149.1,903895,470,Acinetobacter baumannii
PDT000949966.3,470,470,Acinetobacter baumannii
PDT001611185.3,470,470,Acinetobacter baumannii
PDT001200415.1,470,470,Acinetobacter baumannii
PDT000865906.1,470,470,Acinetobacter baumannii
PDT000746723.1,470,470,Acinetobacter baumannii
PDT001456722.3,470,470,Acinetobacter baumannii
PDT001492621.1,470,470,Acinetobacter baumannii
PDT001164072.3,470,470,Acinetobacter baumannii
PDT001294353.3,470,470,Acinetobacter baumannii
PDT000659473.1,470,470,Acinetobacter baumannii
PDT002316137.1,470,470,Acinetobacter baumannii
PDT001325736.1,470,470,Acinetobacter baumannii
PDT000893046.1,470,470,Acinetobacter baumannii
PDT001096668.1,470,470,Acinetobacter baumannii
PDT002230574.1,470,470,Acinetobacter baumannii
PDT002058833.1,470,470,Acinetobacter baumannii
PDT001164062.3,470,470,Acinetobacter baumannii
PDT000884936.1,470,470,Acinetobacter baumannii
PDT001132233.3,470,470,Acinetobacter baumannii
PDT001925746.2,470,470,Acinetobacter baumannii
PDT000633295.1,470,470,Acinetobacter baumannii
PDT000887456.1,470,470,Acinetobacter baumannii
PDT002261648.1,470,470,Acinetobacter baumannii
PDT002098565.1,470,470,Acinetobacter baumannii
PDT000622961.1,470,470,Acinetobacter baumannii
PDT002123098.1,470,470,Acinetobacter baumannii
PDT001463237.3,470,470,Acinetobacter baumannii
PDT001595098.1,470,470,Acinetobacter baumannii
PDT001765646.2,470,470,Acinetobacter baumannii
PDT000135497.1,470,470,Acinetobacter baumannii
PDT001420053.3,470,470,Acinetobacter baumannii
PDT000132513.1,470,470,Acinetobacter baumannii
PDT001115066.1,470,470,Acinetobacter baumannii
PDT002046050.1,470,470,Acinetobacter baumannii
PDT002059621.1,470,470,Acinetobacter baumannii
PDT001921727.1,470,470,Acinetobacter baumannii
PDT001610233.1,470,470,Acinetobacter baumannii
PDT000424036.1,470,470,Acinetobacter baumannii
PDT000599518.1,470,470,Acinetobacter baumannii
PDT002179625.1,470,470,Acinetobacter baumannii
PDT001603316.1,470,470,Acinetobacter baumannii
PDT002126857.1,470,470,Acinetobacter baumannii
PDT002247317.1,470,470,Acinetobacter baumannii
PDT001377799.3,470,470,Acinetobacter baumannii
PDT002059858.1,470,470,Acinetobacter baumannii
PDT002154403.1,470,470,Acinetobacter baumannii
PDT000354491.1,470,470,Acinetobacter baumannii
PDT000152757.2,470,470,Acinetobacter baumannii
PDT001971191.1,470,470,Acinetobacter baumannii
PDT002380033.1,470,470,Acinetobacter baumannii
PDT002059577.1,470,470,Acinetobacter baumannii
PDT001603139.1,470,470,Acinetobacter baumannii
PDT001151736.3,470,470,Acinetobacter baumannii
PDT002121911.1,470,470,Acinetobacter baumannii
PDT001210585.3,470,470,Acinetobacter baumannii
PDT001135126.1,470,470,Acinetobacter baumannii
PDT000799642.3,470,470,Acinetobacter baumannii
PDT002146099.1,470,470,Acinetobacter baumannii
PDT002162011.1,470,470,Acinetobacter baumannii
PDT001582357.3,470,470,Acinetobacter baumannii
PDT001824765.1,470,470,Acinetobacter baumannii
PDT001741459.1,470,470,Acinetobacter baumannii
PDT000424057.1,470,470,Acinetobacter baumannii
PDT000645750.1,470,470,Acinetobacter baumannii
PDT000251003.2,470,470,Acinetobacter baumannii
PDT002126424.1,470,470,Acinetobacter baumannii
PDT000880225.1,470,470,Acinetobacter baumannii
PDT001145889.5,470,470,Acinetobacter baumannii
PDT000290022.1,470,470,Acinetobacter baumannii
PDT001135136.1,470,470,Acinetobacter baumannii
PDT001648435.3,470,470,Acinetobacter baumannii
PDT002152586.1,470,470,Acinetobacter baumannii
PDT000387361.1,470,470,Acinetobacter baumannii
PDT001116116.3,470,470,Acinetobacter baumannii
PDT002038773.1,470,470,Acinetobacter baumannii
PDT002277507.1,470,470,Acinetobacter baumannii
PDT001993157.2,470,470,Acinetobacter baumannii
PDT001707545.3,470,470,Acinetobacter baumannii
PDT000107128.2,470,470,Acinetobacter baumannii
PDT002345916.1,470,470,Acinetobacter baumannii
PDT000949976.3,470,470,Acinetobacter baumannii
PDT001250854.1,470,470,Acinetobacter baumannii
PDT001582888.3,470,470,Acinetobacter baumannii
PDT001205186.1,470,470,Acinetobacter baumannii
PDT000968732.3,470,470,Acinetobacter baumannii
PDT000659920.1,470,470,Acinetobacter baumannii
PDT002146102.1,470,470,Acinetobacter baumannii
PDT001506069.1,470,470,Acinetobacter baumannii
PDT000632774.1,470,470,Acinetobacter baumannii
PDT001947965.2,470,470,Acinetobacter baumannii
PDT001648434.3,470,470,Acinetobacter baumannii
PDT002126801.1,470,470,Acinetobacter baumannii
PDT002264502.1,470,470,Acinetobacter baumannii
PDT002247603.1,470,470,Acinetobacter baumannii
PDT000821562.3,470,470,Acinetobacter baumannii
PDT000025116.1,1311106,470,Acinetobacter baumannii
PDT002086791.1,470,470,Acinetobacter baumannii
PDT001889257.1,470,470,Acinetobacter baumannii
PDT000893523.3,470,470,Acinetobacter baumannii
PDT000093822.1,470,470,Acinetobacter baumannii
PDT001336267.1,470,470,Acinetobacter baumannii
PDT000746416.1,470,470,Acinetobacter baumannii
PDT001200231.1,470,470,Acinetobacter baumannii
PDT001957308.1,470,470,Acinetobacter baumannii
PDT000448235.1,470,470,Acinetobacter baumannii
PDT001518655.1,470,470,Acinetobacter baumannii
PDT001200277.1,470,470,Acinetobacter baumannii
PDT001010897.1,470,470,Acinetobacter baumannii
PDT000046684.3,470,470,Acinetobacter baumannii
PDT001292514.1,470,470,Acinetobacter baumannii
PDT000945168.2,470,470,Acinetobacter baumannii
PDT001371139.1,470,470,Acinetobacter baumannii
PDT000746348.1,470,470,Acinetobacter baumannii
PDT002164583.1,470,470,Acinetobacter baumannii
PDT002126216.1,470,470,Acinetobacter baumannii
PDT001707525.3,470,470,Acinetobacter baumannii
PDT000422550.1,470,470,Acinetobacter baumannii
PDT001707538.3,470,470,Acinetobacter baumannii
PDT000634184.1,470,470,Acinetobacter baumannii
PDT001518649.1,470,470,Acinetobacter baumannii
PDT002188941.1,470,470,Acinetobacter baumannii
PDT000647887.1,470,470,Acinetobacter baumannii
PDT001506050.1,470,470,Acinetobacter baumannii
PDT001615339.3,470,470,Acinetobacter baumannii
PDT002264244.1,470,470,Acinetobacter baumannii
PDT001374661.3,470,470,Acinetobacter baumannii
PDT000156222.1,470,470,Acinetobacter baumannii
PDT000605677.1,470,470,Acinetobacter baumannii
PDT002152139.1,470,470,Acinetobacter baumannii
PDT000359901.1,470,470,Acinetobacter baumannii
PDT000114630.2,470,470,Acinetobacter baumannii
PDT000418815.1,470,470,Acinetobacter baumannii
PDT001707514.3,470,470,Acinetobacter baumannii
PDT001856950.2,470,470,Acinetobacter baumannii
PDT002126790.1,470,470,Acinetobacter baumannii
PDT001012180.3,470,470,Acinetobacter baumannii
PDT002246008.1,470,470,Acinetobacter baumannii
PDT001147108.1,470,470,Acinetobacter baumannii
PDT001986297.1,470,470,Acinetobacter baumannii
PDT000985288.3,470,470,Acinetobacter baumannii
PDT001739880.2,470,470,Acinetobacter baumannii
PDT001506095.1,470,470,Acinetobacter baumannii
PDT002059930.1,470,470,Acinetobacter baumannii
PDT001717217.3,470,470,Acinetobacter baumannii
PDT001538615.1,470,470,Acinetobacter baumannii
PDT001456608.3,470,470,Acinetobacter baumannii
PDT001292498.1,470,470,Acinetobacter baumannii
PDT002024245.1,470,470,Acinetobacter baumannii
PDT000023431.1,1310622,470,Acinetobacter baumannii
PDT001355209.1,470,470,Acinetobacter baumannii
PDT000092671.1,470,470,Acinetobacter baumannii
PDT002247300.1,470,470,Acinetobacter baumannii
PDT000238076.1,470,470,Acinetobacter baumannii
PDT001382999.1,470,470,Acinetobacter baumannii
PDT002162022.1,470,470,Acinetobacter baumannii
PDT001009186.1,470,470,Acinetobacter baumannii
PDT001287493.1,470,470,Acinetobacter baumannii
PDT001476660.3,470,470,Acinetobacter baumannii
PDT001602916.1,470,470,Acinetobacter baumannii
PDT002277506.1,470,470,Acinetobacter baumannii
PDT000605800.1,470,470,Acinetobacter baumannii
PDT000023966.1,1310977,470,Acinetobacter baumannii
PDT001512436.1,470,470,Acinetobacter baumannii
PDT001771508.1,470,470,Acinetobacter baumannii
PDT001274840.3,470,470,Acinetobacter baumannii
PDT001957172.1,470,470,Acinetobacter baumannii
PDT000442489.1,470,470,Acinetobacter baumannii
PDT001382798.1,470,470,Acinetobacter baumannii
PDT001852451.1,470,470,Acinetobacter baumannii
PDT002118662.1,470,470,Acinetobacter baumannii
PDT001820112.1,470,470,Acinetobacter baumannii
PDT002247449.1,470,470,Acinetobacter baumannii
PDT001956998.1,470,470,Acinetobacter baumannii
PDT002263541.1,470,470,Acinetobacter baumannii
PDT002263090.1,470,470,Acinetobacter baumannii
PDT001205163.1,470,470,Acinetobacter baumannii
PDT001091053.3,470,470,Acinetobacter baumannii
PDT001957060.1,470,470,Acinetobacter baumannii
PDT001492983.1,470,470,Acinetobacter baumannii
PDT002098523.1,470,470,Acinetobacter baumannii
PDT001957115.1,470,470,Acinetobacter baumannii
PDT000011310.2,1221281,470,Acinetobacter baumannii
PDT002277471.1,470,470,Acinetobacter baumannii
PDT001834973.1,470,470,Acinetobacter baumannii
PDT001006751.1,470,470,Acinetobacter baumannii
PDT001493828.1,470,470,Acinetobacter baumannii
PDT002107471.1,470,470,Acinetobacter baumannii
PDT002239573.1,470,470,Acinetobacter baumannii
PDT002247589.1,470,470,Acinetobacter baumannii
PDT001847672.1,470,470,Acinetobacter baumannii
PDT001352868.3,470,470,Acinetobacter baumannii
PDT000932144.3,470,470,Acinetobacter baumannii
PDT002059589.1,470,470,Acinetobacter baumannii
PDT002261642.1,470,470,Acinetobacter baumannii
PDT002029816.1,470,470,Acinetobacter baumannii
PDT001779496.2,470,470,Acinetobacter baumannii
PDT000751360.1,470,470,Acinetobacter baumannii
PDT000659364.1,470,470,Acinetobacter baumannii
PDT002203296.1,470,470,Acinetobacter baumannii
PDT002098394.1,470,470,Acinetobacter baumannii
PDT001149688.3,470,470,Acinetobacter baumannii
PDT002173370.2,470,470,Acinetobacter baumannii
PDT001488338.1,470,470,Acinetobacter baumannii
PDT002187368.1,470,470,Acinetobacter baumannii
PDT000173805.3,470,470,Acinetobacter baumannii
PDT002247674.1,470,470,Acinetobacter baumannii
PDT000866250.1,470,470,Acinetobacter baumannii
PDT001506384.1,470,470,Acinetobacter baumannii
PDT001495974.1,470,470,Acinetobacter baumannii
PDT001436828.1,470,470,Acinetobacter baumannii
PDT000880487.1,470,470,Acinetobacter baumannii
PDT002314322.1,470,470,Acinetobacter baumannii
PDT000632898.1,470,470,Acinetobacter baumannii
PDT001893488.2,470,470,Acinetobacter baumannii
PDT002184120.1,470,470,Acinetobacter baumannii
PDT002174440.1,470,470,Acinetobacter baumannii
PDT001132220.3,470,470,Acinetobacter baumannii
PDT001663569.3,470,470,Acinetobacter baumannii
PDT001602943.1,470,470,Acinetobacter baumannii
PDT001603113.1,470,470,Acinetobacter baumannii
PDT001518628.1,470,470,Acinetobacter baumannii
PDT001135229.1,470,470,Acinetobacter baumannii
PDT001232585.3,470,470,Acinetobacter baumannii
PDT001603080.1,470,470,Acinetobacter baumannii
PDT001046042.3,470,470,Acinetobacter baumannii
PDT001419955.3,470,470,Acinetobacter baumannii
PDT000659479.1,470,470,Acinetobacter baumannii
PDT001200359.1,470,470,Acinetobacter baumannii
PDT001485144.1,470,470,Acinetobacter baumannii
PDT000304598.1,470,470,Acinetobacter baumannii
PDT002335576.1,470,470,Acinetobacter baumannii
PDT001817611.2,470,470,Acinetobacter baumannii
PDT002050487.1,470,470,Acinetobacter baumannii
PDT001179044.3,470,470,Acinetobacter baumannii
PDT000156196.1,470,470,Acinetobacter baumannii
PDT000534383.1,470,470,Acinetobacter baumannii
PDT002078432.1,470,470,Acinetobacter baumannii
PDT001609407.3,470,470,Acinetobacter baumannii
PDT000152729.2,470,470,Acinetobacter baumannii
PDT001382993.1,470,470,Acinetobacter baumannii
PDT000968691.3,470,470,Acinetobacter baumannii
PDT000354355.1,470,470,Acinetobacter baumannii
PDT000711771.1,470,470,Acinetobacter baumannii
PDT001860023.2,470,470,Acinetobacter baumannii
PDT001688411.3,470,470,Acinetobacter baumannii
PDT002191027.1,470,470,Acinetobacter baumannii
PDT000191596.1,470,470,Acinetobacter baumannii
PDT001967168.2,470,470,Acinetobacter baumannii
PDT001231405.1,470,470,Acinetobacter baumannii
PDT002058831.1,470,470,Acinetobacter baumannii
PDT000886986.1,470,470,Acinetobacter baumannii
PDT000632475.1,470,470,Acinetobacter baumannii
PDT000725029.1,470,470,Acinetobacter baumannii
PDT002247210.1,470,470,Acinetobacter baumannii
PDT002313762.1,470,470,Acinetobacter baumannii
PDT001362952.1,470,470,Acinetobacter baumannii
PDT002038782.1,470,470,Acinetobacter baumannii
PDT001463209.3,470,470,Acinetobacter baumannii
PDT001365147.3,470,470,Acinetobacter baumannii
PDT000679359.1,470,470,Acinetobacter baumannii
PDT002345921.1,470,470,Acinetobacter baumannii
PDT002126970.1,470,470,Acinetobacter baumannii
PDT002175377.1,470,470,Acinetobacter baumannii
PDT000492459.2,400667,470,Acinetobacter baumannii
PDT001878312.1,470,470,Acinetobacter baumannii
PDT001420040.3,470,470,Acinetobacter baumannii
PDT001491418.1,470,470,Acinetobacter baumannii
PDT001927291.1,470,470,Acinetobacter baumannii
PDT001258906.2,470,470,Acinetobacter baumannii
PDT001165430.3,470,470,Acinetobacter baumannii
PDT001046078.3,470,470,Acinetobacter baumannii
PDT000866605.1,470,470,Acinetobacter baumannii
PDT002010103.1,470,470,Acinetobacter baumannii
PDT001191462.1,470,470,Acinetobacter baumannii
PDT002221269.1,470,470,Acinetobacter baumannii
PDT000943836.1,470,470,Acinetobacter baumannii
PDT000092732.1,470,470,Acinetobacter baumannii
PDT001791305.2,470,470,Acinetobacter baumannii
PDT001707550.3,470,470,Acinetobacter baumannii
PDT001495984.1,470,470,Acinetobacter baumannii
PDT002098551.1,470,470,Acinetobacter baumannii
PDT001505900.1,470,470,Acinetobacter baumannii
PDT001006753.1,470,470,Acinetobacter baumannii
PDT001377764.3,470,470,Acinetobacter baumannii
PDT001811529.2,470,470,Acinetobacter baumannii
PDT002238911.1,470,470,Acinetobacter baumannii
PDT001671878.1,470,470,Acinetobacter baumannii
PDT001491370.1,470,470,Acinetobacter baumannii
PDT001093816.1,470,470,Acinetobacter baumannii
PDT002126228.1,470,470,Acinetobacter baumannii
PDT001961317.1,470,470,Acinetobacter baumannii
PDT000893027.1,470,470,Acinetobacter baumannii
PDT000893711.3,470,470,Acinetobacter baumannii
PDT001583344.1,470,470,Acinetobacter baumannii
PDT001946631.2,470,470,Acinetobacter baumannii
PDT002179378.1,470,470,Acinetobacter baumannii
PDT002179587.1,470,470,Acinetobacter baumannii
PDT002152844.1,470,470,Acinetobacter baumannii
PDT001455074.1,470,470,Acinetobacter baumannii
PDT002317815.1,470,470,Acinetobacter baumannii
PDT000647892.1,470,470,Acinetobacter baumannii
PDT001837097.1,470,470,Acinetobacter baumannii
PDT000298113.1,470,470,Acinetobacter baumannii
PDT001877232.1,470,470,Acinetobacter baumannii
PDT000023936.1,1310936,470,Acinetobacter baumannii
PDT000162461.2,470,470,Acinetobacter baumannii
PDT001258894.1,470,470,Acinetobacter baumannii
PDT002130222.1,470,470,Acinetobacter baumannii
PDT000725279.3,470,470,Acinetobacter baumannii
PDT001609349.3,470,470,Acinetobacter baumannii
PDT000633908.1,470,470,Acinetobacter baumannii
PDT000510340.1,470,470,Acinetobacter baumannii
PDT000893023.1,470,470,Acinetobacter baumannii
PDT001071653.3,470,470,Acinetobacter baumannii
PDT000354404.1,470,470,Acinetobacter baumannii
PDT000679368.1,470,470,Acinetobacter baumannii
PDT000660224.1,470,470,Acinetobacter baumannii
PDT000092724.1,470,470,Acinetobacter baumannii
PDT001876133.2,470,470,Acinetobacter baumannii
PDT002153324.1,470,470,Acinetobacter baumannii
PDT001382795.1,470,470,Acinetobacter baumannii
PDT000209514.1,470,470,Acinetobacter baumannii
PDT001573384.3,470,470,Acinetobacter baumannii
PDT000932673.3,470,470,Acinetobacter baumannii
PDT001435583.1,470,470,Acinetobacter baumannii
PDT001866882.1,470,470,Acinetobacter baumannii
PDT001191465.1,470,470,Acinetobacter baumannii
PDT000893032.1,470,470,Acinetobacter baumannii
PDT002342864.1,470,470,Acinetobacter baumannii
PDT000287641.1,470,470,Acinetobacter baumannii
PDT000113696.2,470,470,Acinetobacter baumannii
PDT001193426.1,470,470,Acinetobacter baumannii
PDT002130447.1,470,470,Acinetobacter baumannii
PDT001006856.1,470,470,Acinetobacter baumannii
PDT002118607.1,470,470,Acinetobacter baumannii
PDT000233346.1,470,470,Acinetobacter baumannii
PDT001135291.1,470,470,Acinetobacter baumannii
PDT001602588.3,470,470,Acinetobacter baumannii
PDT002264614.1,470,470,Acinetobacter baumannii
PDT000152753.2,470,470,Acinetobacter baumannii
PDT001957058.1,470,470,Acinetobacter baumannii
PDT001218676.1,470,470,Acinetobacter baumannii
PDT001231413.1,470,470,Acinetobacter baumannii
PDT002188827.1,470,470,Acinetobacter baumannii
PDT000526414.1,470,470,Acinetobacter baumannii
PDT001506379.1,470,470,Acinetobacter baumannii
PDT002045058.1,470,470,Acinetobacter baumannii
PDT001200315.1,470,470,Acinetobacter baumannii
PDT002094391.1,470,470,Acinetobacter baumannii
PDT000222332.1,470,470,Acinetobacter baumannii
PDT001328028.3,470,470,Acinetobacter baumannii
PDT001464795.3,470,470,Acinetobacter baumannii
PDT002247413.1,470,470,Acinetobacter baumannii
PDT001872616.2,470,470,Acinetobacter baumannii
PDT000884963.1,470,470,Acinetobacter baumannii
PDT002026700.1,470,470,Acinetobacter baumannii
PDT001505804.1,470,470,Acinetobacter baumannii
PDT001463229.3,470,470,Acinetobacter baumannii
PDT002247216.1,470,470,Acinetobacter baumannii
PDT001506377.1,470,470,Acinetobacter baumannii
PDT000929053.1,470,470,Acinetobacter baumannii
PDT001636273.3,470,470,Acinetobacter baumannii
