scientific_name,erd_group,target_acc,asm_acc
Staphylococcus aureus,PDS000127618.2,PDT001915576.1,GCA_032412925.1
Staphylococcus aureus,PDS000074412.3,PDT000871159.1,GCA_015541205.1
Staphylococcus aureus,PDS000111992.2,PDT001443851.1,GCA_025560105.1
Staphylococcus aureus,PDS000111993.2,PDT001443916.1,GCA_025563095.1
Staphylococcus aureus,PDS000168693.1,PDT002011550.1,GCA_034001305.1
Staphylococcus aureus,PDS000168673.2,PDT002011298.1,GCA_033998665.1
Staphylococcus aureus,PDS000077596.2,PDT000916540.1,GCA_016016845.1
Staphylococcus aureus,PDS000077577.1,PDT000916419.1,GCA_016014395.1
Staphylococcus aureus,PDS000132429.1,PDT001572820.1,GCA_027849815.1
Staphylococcus aureus,PDS000078335.1,PDT000925962.1,GCA_016426065.1
Staphylococcus aureus,PDS000134961.1,PDT001520981.1,GCA_026900105.1
Staphylococcus aureus,PDS000134859.1,PDT001595839.1,
Staphylococcus aureus,PDS000132040.1,PDT001521278.1,
Staphylococcus aureus,PDS000132079.1,PDT001520638.1,
Staphylococcus aureus,PDS000132217.1,PDT001519978.1,GCA_026851935.1
Staphylococcus aureus,PDS000079733.3,PDT000942962.1,GCA_017197555.1
Staphylococcus aureus,PDS000098064.1,PDT001165188.1,GCA_020663545.1
Staphylococcus aureus,PDS000097881.1,PDT001162632.1,GCA_020587055.1
Staphylococcus aureus,PDS000127467.3,PDT001528408.1,GCA_026928195.1
Staphylococcus aureus,PDS000127489.1,PDT001522814.1,GCA_026809925.1
Staphylococcus aureus,PDS000127480.2,PDT001522749.1,GCA_026811245.1
Staphylococcus aureus,PDS000127479.1,PDT001522553.1,GCA_026814385.1
Staphylococcus aureus,PDS000127848.2,PDT001569363.1,GCA_027799875.1
Staphylococcus aureus,PDS000127844.2,PDT001528478.1,GCA_026927195.1
Staphylococcus aureus,PDS000132272.1,PDT001569108.1,GCA_027818295.1
Staphylococcus aureus,PDS000132263.1,PDT001569257.1,GCA_027814295.1
Staphylococcus aureus,PDS000154889.1,PDT001591061.1,
Staphylococcus aureus,PDS000069818.25,PDT001082295.1,GCA_019098445.1
Staphylococcus aureus,PDS000092402.1,PDT001082351.1,GCA_019099565.1
Staphylococcus aureus,PDS000094997.1,PDT001115669.1,GCA_019714185.1
Staphylococcus aureus,PDS000092076.1,PDT001077549.1,GCA_019015325.1
Staphylococcus aureus,PDS000092027.2,PDT002081392.1,GCA_036632835.1
Staphylococcus aureus,PDS000092462.1,PDT001083687.1,GCA_019121995.1
Staphylococcus aureus,PDS000092491.1,PDT001083800.1,GCA_019124255.1
Staphylococcus aureus,PDS000092048.4,PDT002286641.1,
Staphylococcus aureus,PDS000092452.1,PDT001083668.1,GCA_019121615.1
Staphylococcus aureus,PDS000093223.5,PDT001093130.1,GCA_019265525.1
Staphylococcus aureus,PDS000126225.2,PDT001502000.1,GCA_026529595.1
Staphylococcus aureus,PDS000126189.1,PDT001501937.1,GCA_026517305.1
Staphylococcus aureus,PDS000126243.1,PDT001502310.1,GCA_026525715.1
Staphylococcus aureus,PDS000134655.1,PDT001592638.1,GCA_028184565.1
Staphylococcus aureus,PDS000138221.2,PDT001646662.1,GCA_029005055.1
Staphylococcus aureus,PDS000096513.4,PDT001139318.1,GCA_020167955.1
Staphylococcus aureus,PDS000182927.1,PDT001214556.1,GCA_021328595.1
Staphylococcus aureus,PDS000135242.1,PDT001598308.1,GCA_028363555.1
Staphylococcus aureus,PDS000136075.1,PDT001607771.1,GCA_028521545.1
Staphylococcus aureus,PDS000110398.2,PDT001323497.1,GCA_023762375.1
Staphylococcus aureus,PDS000135626.3,PDT001540310.1,
Staphylococcus aureus,PDS000110865.1,PDT001317364.1,GCA_023590725.1
Staphylococcus aureus,PDS000103557.1,PDT001231977.1,GCA_021698705.1
Staphylococcus aureus,PDS000127143.1,PDT001516383.1,GCA_026740595.1
Staphylococcus aureus,PDS000127165.1,PDT001516392.1,GCA_026741855.1
Staphylococcus aureus,PDS000134942.1,PDT001596130.1,
Staphylococcus aureus,PDS000134939.1,PDT001596112.1,
Staphylococcus aureus,PDS000150244.1,PDT001783499.1,GCA_030287585.1
Staphylococcus aureus,PDS000138217.4,PDT001250962.1,GCA_022239685.1
Staphylococcus aureus,PDS000102109.23,PDT001576255.1,GCA_028040375.1
Staphylococcus aureus,PDS000134618.1,PDT001592364.1,GCA_028186085.1
Staphylococcus aureus,PDS000134659.2,PDT002301909.1,
Staphylococcus aureus,PDS000109017.2,PDT001299263.1,GCA_023197315.1
Staphylococcus aureus,PDS000127797.2,PDT001527081.1,GCA_026910285.1
Staphylococcus aureus,PDS000133780.1,PDT001527122.2,GCA_028020185.1
Staphylococcus aureus,PDS000134307.1,PDT001526937.1,GCA_026910905.1
Staphylococcus aureus,PDS000137490.1,PDT001640179.1,GCA_028766175.1
Staphylococcus aureus,PDS000128786.1,PDT001534590.1,GCA_027071035.1
Staphylococcus aureus,PDS000128905.1,PDT001536400.1,GCA_026969375.1
Staphylococcus aureus,PDS000128834.1,PDT001534640.1,GCA_027067685.1
Staphylococcus aureus,PDS000069706.6,PDT001578764.1,GCA_027965365.1
Staphylococcus aureus,PDS000128943.1,PDT001536187.1,GCA_026973715.1
Staphylococcus aureus,PDS000128821.1,PDT001534538.1,GCA_027074565.1
Staphylococcus aureus,PDS000128788.1,PDT001534895.1,GCA_027040145.1
Staphylococcus aureus,PDS000154579.1,PDT001836274.1,GCA_032029955.1
Staphylococcus aureus,PDS000125473.2,PDT001501058.1,GCA_026439175.1
Staphylococcus aureus,PDS000128999.1,PDT001535963.1,GCA_026977295.1
Staphylococcus aureus,PDS000069657.4,PDT000711589.2,GCA_011290765.1
Staphylococcus aureus,PDS000090669.3,PDT001976383.1,GCA_033531355.1
Staphylococcus aureus,PDS000117391.1,PDT001409772.1,GCA_024916295.1
Staphylococcus aureus,PDS000130366.1,PDT001552068.1,GCA_027897895.1
Staphylococcus aureus,PDS000130347.1,PDT001552083.1,GCA_027897595.1
Staphylococcus aureus,PDS000125462.2,PDT001578570.1,GCA_027969305.1
Staphylococcus aureus,PDS000125536.5,PDT001836394.1,GCA_032024545.1
Staphylococcus aureus,PDS000125530.2,PDT001501358.1,GCA_026432555.1
Staphylococcus aureus,PDS000125427.2,PDT001534811.1,GCA_027043245.1
Staphylococcus aureus,PDS000125466.2,PDT001500889.1,GCA_026442115.1
Staphylococcus aureus,PDS000125400.2,PDT001501066.1,GCA_026438995.1
Staphylococcus aureus,PDS000125382.3,PDT001501571.1,GCA_026429715.1
Staphylococcus aureus,PDS000125482.2,PDT001534852.1,GCA_027041735.1
Staphylococcus aureus,PDS000163677.1,PDT001507805.1,GCA_026587555.1
Staphylococcus aureus,PDS000163774.1,PDT001507478.1,GCA_026604955.1
Staphylococcus aureus,PDS000148942.1,PDT001773309.1,GCA_030242465.1
Staphylococcus aureus,PDS000148848.1,PDT001773379.1,GCA_030244165.1
Staphylococcus aureus,PDS000136382.1,PDT001611948.1,GCA_028584775.1
Staphylococcus aureus,PDS000131834.1,PDT001563689.1,GCA_027657205.1
Staphylococcus aureus,PDS000131140.6,PDT001559931.1,GCA_027798715.1
Staphylococcus aureus,PDS000131253.3,PDT001562427.1,GCA_027649265.1
Staphylococcus aureus,PDS000131453.2,PDT001563299.1,GCA_027706325.1
Staphylococcus aureus,PDS000068504.3,PDT001570078.1,GCA_028054495.1
Staphylococcus aureus,PDS000093046.3,PDT001564437.1,GCA_027880165.1
Staphylococcus aureus,PDS000131406.2,PDT001564525.1,GCA_027677375.1
Staphylococcus aureus,PDS000070012.4,PDT001570048.1,GCA_028055655.1
Staphylococcus aureus,PDS000143580.1,PDT001564196.1,
Staphylococcus aureus,PDS000131325.2,PDT000108780.2,GCA_015613885.2
Staphylococcus aureus,PDS000069454.4,PDT001562526.1,GCA_027648265.1
Staphylococcus aureus,PDS000131247.1,PDT001559232.1,GCA_027826395.1
Staphylococcus aureus,PDS000131480.1,PDT001562542.1,GCA_027629665.1
Staphylococcus aureus,PDS000131160.3,PDT001563110.1,GCA_027876685.1
Staphylococcus aureus,PDS000131233.3,PDT001561645.1,GCA_027636825.1
Staphylococcus aureus,PDS000131725.1,PDT001565625.1,GCA_027736505.1
Staphylococcus aureus,PDS000131819.2,PDT001565235.1,GCA_027734485.1
Staphylococcus aureus,PDS000175254.1,PDT002090455.1,
Staphylococcus aureus,PDS000136569.3,PDT001614508.1,GCA_028632435.1
Staphylococcus aureus,PDS000131211.4,PDT001566567.1,GCA_027777125.1
Staphylococcus aureus,PDS000131741.1,PDT001561120.1,GCA_027722285.1
Staphylococcus aureus,PDS000131186.1,PDT001561558.1,GCA_027638545.1
Staphylococcus aureus,PDS000131241.3,PDT001561179.1,GCA_027947725.1
Staphylococcus aureus,PDS000131593.2,PDT001562380.1,GCA_027630905.1
Staphylococcus aureus,PDS000131219.4,PDT001561581.1,GCA_027638105.1
Staphylococcus aureus,PDS000131622.3,PDT001562784.1,GCA_027645565.1
Staphylococcus aureus,PDS000131636.1,PDT001562108.1,GCA_027716245.1
Staphylococcus aureus,PDS000135629.1,PDT001601949.1,GCA_028459825.1
Staphylococcus aureus,PDS000131787.2,PDT001561239.1,GCA_027720065.1
Staphylococcus aureus,PDS000131576.2,PDT001562041.1,GCA_027718395.1
Staphylococcus aureus,PDS000131924.1,PDT001565991.1,GCA_027757845.1
Staphylococcus aureus,PDS000131630.3,PDT001565855.1,GCA_027759805.1
Staphylococcus aureus,PDS000138251.2,PDT001783633.1,GCA_030290395.1
Staphylococcus aureus,PDS000136057.2,PDT001606955.1,
Staphylococcus aureus,PDS000137816.1,PDT001644851.1,GCA_028934385.1
Staphylococcus aureus,PDS000137906.2,PDT001643292.1,GCA_028970265.1
Staphylococcus aureus,PDS000137916.1,PDT001644071.1,GCA_028950945.1
Staphylococcus aureus,PDS000137924.2,PDT001652564.1,GCA_029100125.1
Staphylococcus aureus,PDS000137878.1,PDT001644979.1,GCA_028931625.1
Staphylococcus aureus,PDS000137879.2,PDT001643555.1,GCA_028964345.1
Staphylococcus aureus,PDS000137742.2,PDT001644969.1,GCA_028931885.1
Staphylococcus aureus,PDS000137757.2,PDT001644126.1,GCA_028949865.1
Staphylococcus aureus,PDS000137730.4,PDT001644941.1,GCA_028932625.1
Staphylococcus aureus,PDS000137893.3,PDT001645090.1,GCA_028929485.1
Staphylococcus aureus,PDS000137871.2,PDT001643622.1,GCA_028963105.1
Staphylococcus aureus,PDS000137726.3,PDT001642780.1,GCA_028981065.1
Staphylococcus aureus,PDS000137859.2,PDT001652955.1,GCA_029037025.1
Staphylococcus aureus,PDS000137739.2,PDT001645435.1,GCA_028918745.1
Staphylococcus aureus,PDS000137936.2,PDT001643221.1,GCA_028971725.1
Staphylococcus aureus,PDS000137897.2,PDT001645414.1,GCA_028919205.1
Staphylococcus aureus,PDS000137905.3,PDT001644350.1,GCA_028945525.1
Staphylococcus aureus,PDS000137890.3,PDT001645371.1,GCA_029646645.1
Staphylococcus aureus,PDS000137717.1,PDT001643330.1,GCA_028969765.1
Staphylococcus aureus,PDS000137865.2,PDT001652943.1,GCA_029037085.1
Staphylococcus aureus,PDS000137751.3,PDT001642588.1,GCA_028985515.1
Staphylococcus aureus,PDS000137736.2,PDT001643149.1,GCA_028973185.1
Staphylococcus aureus,PDS000137756.3,PDT001642683.1,GCA_028983535.1
Staphylococcus aureus,PDS000137917.2,PDT001643930.1,GCA_028953565.1
Staphylococcus aureus,PDS000137882.2,PDT001652594.1,GCA_029042335.1
Staphylococcus aureus,PDS000137862.2,PDT001644712.1,GCA_028936985.1
Staphylococcus aureus,PDS000137908.1,PDT001643312.1,GCA_028970145.1
Staphylococcus aureus,PDS000137909.1,PDT001644403.1,GCA_028944445.1
Staphylococcus aureus,PDS000068773.5,PDT001643881.1,GCA_028954865.1
Staphylococcus aureus,PDS000137707.2,PDT001652996.1,GCA_029032925.1
Staphylococcus aureus,PDS000137720.2,PDT001642951.1,GCA_028977685.1
Staphylococcus aureus,PDS000137758.3,PDT001652499.1,GCA_029044325.1
Staphylococcus aureus,PDS000158008.1,PDT001874180.1,GCA_031249115.1
Staphylococcus aureus,PDS000150886.1,PDT000707158.2,GCA_011061465.1
Staphylococcus aureus,PDS000142256.1,PDT001694030.1,GCA_029813455.1
Staphylococcus aureus,PDS000154135.2,PDT001720189.1,GCA_029949175.1
Staphylococcus aureus,PDS000154180.2,PDT001828242.1,
Staphylococcus aureus,PDS000152973.1,PDT001814048.1,GCA_032559175.1
Staphylococcus aureus,PDS000152971.1,PDT001814045.1,GCA_032559195.1
Staphylococcus aureus,PDS000148827.1,PDT001507564.1,GCA_026592555.1
Staphylococcus aureus,PDS000163764.1,PDT001949473.1,GCA_032909925.1
Staphylococcus aureus,PDS000148978.1,PDT001507552.1,GCA_026592815.1
Staphylococcus aureus,PDS000154585.1,PDT001836083.1,GCA_032034675.1
Staphylococcus aureus,PDS000128848.2,PDT001836153.1,GCA_032032435.1
Staphylococcus aureus,PDS000154589.1,PDT001836322.1,GCA_032026665.1
Staphylococcus aureus,PDS000155514.1,PDT001847682.1,GCA_030705455.1
Staphylococcus aureus,PDS000164234.1,PDT001956014.1,GCA_033036745.1
Staphylococcus aureus,PDS000162461.1,PDT001931456.1,GCA_032650605.1
Staphylococcus aureus,PDS000164475.1,PDT001955390.1,GCA_033111355.1
Staphylococcus aureus,PDS000166638.1,PDT001984237.1,GCA_033656445.1
Staphylococcus aureus,PDS000181663.1,PDT002152308.1,GCA_038738815.1
Staphylococcus aureus,PDS000180469.4,PDT002131660.1,
Staphylococcus aureus,PDS000170130.1,PDT002029780.1,GCA_034411915.1
Staphylococcus aureus,PDS000184187.2,PDT001508664.1,GCA_026608175.1
Staphylococcus aureus,PDS000193584.1,PDT002181081.1,GCA_039892455.1
Staphylococcus aureus,PDS000183797.4,PDT002257359.1,GCA_040720795.1
Staphylococcus aureus,PDS000175143.1,PDT002089101.1,
Staphylococcus aureus,PDS000175935.1,PDT002097627.1,
Staphylococcus aureus,PDS000180474.4,PDT002132479.1,GCA_037989525.1
Staphylococcus aureus,PDS000185220.1,PDT002203889.1,
Staphylococcus aureus,PDS000181739.1,PDT002154839.1,GCA_039049585.1
Staphylococcus aureus,PDS000199022.1,PDT002382187.1,GCA_041904605.1
Staphylococcus aureus,PDS000134646.2,PDT001594038.1,GCA_028195465.1
Staphylococcus aureus,PDS000092461.2,PDT002286677.1,
Staphylococcus aureus,PDS000095014.3,PDT001115621.1,GCA_019713195.1
Staphylococcus aureus,PDS000092051.3,PDT001077756.1,GCA_019017585.1
Staphylococcus aureus,PDS000190526.2,PDT002286565.1,
Staphylococcus aureus,PDS000190537.2,PDT002287166.1,
Staphylococcus aureus,PDS000190513.2,PDT002287067.1,
Staphylococcus aureus,PDS000190784.1,PDT002287122.1,
Staphylococcus aureus,PDS000190495.1,PDT002286502.1,
Staphylococcus aureus,PDS000188796.1,PDT002256904.1,
Staphylococcus aureus,PDS000194585.1,PDT002339398.1,
Staphylococcus aureus,PDS000194541.1,PDT002339589.1,
Staphylococcus aureus,PDS000194504.1,PDT002339863.1,
Staphylococcus aureus,PDS000194568.1,PDT002339794.1,
Staphylococcus aureus,PDS000198763.1,PDT002383286.1,GCA_041922735.1
Staphylococcus aureus,PDS000068802.1,PDT000343117.2,GCA_900482735.1
Staphylococcus aureus,PDS000142511.5,PDT001617203.1,GCA_028666855.1
Staphylococcus aureus,PDS000111275.1,PDT001328992.1,GCA_023707105.1
Staphylococcus aureus,PDS000068819.1,PDT000335376.2,GCA_003238685.1
Staphylococcus aureus,PDS000199441.2,PDT002391782.1,
Staphylococcus aureus,PDS000199460.1,PDT002391726.1,
Staphylococcus aureus,PDS000068684.1,PDT000371411.2,GCA_003422585.1
Staphylococcus aureus,PDS000068690.1,PDT000371194.2,GCA_003417185.1
Staphylococcus aureus,PDS000136017.1,PDT001607626.1,GCA_028522345.1
Staphylococcus aureus,PDS000130494.2,PDT001599736.1,
Staphylococcus aureus,PDS000130648.2,PDT001553509.1,
Staphylococcus aureus,PDS000144252.1,PDT001711801.1,GCA_033866715.1
Staphylococcus aureus,PDS000144335.1,PDT000083731.2,GCA_001288465.1
Staphylococcus aureus,PDS000144541.1,PDT001712119.1,GCA_033845865.1
Staphylococcus aureus,PDS000144204.1,PDT001711776.1,GCA_032265445.1
Staphylococcus aureus,PDS000144117.1,PDT001715869.1,GCA_033772675.1
Staphylococcus aureus,PDS000144034.1,PDT001711735.1,GCA_033867595.1
Staphylococcus aureus,PDS000144159.1,PDT001714280.1,
Staphylococcus aureus,PDS000144531.1,PDT001713241.1,
Staphylococcus aureus,PDS000144337.1,PDT001712367.1,GCA_032226265.1
Staphylococcus aureus,PDS000144129.1,PDT001711585.1,GCA_033869055.1
Staphylococcus aureus,PDS000144063.1,PDT001714288.1,
Staphylococcus aureus,PDS000144334.1,PDT001714993.1,
Staphylococcus aureus,PDS000127568.2,PDT001713016.1,GCA_032220985.1
Staphylococcus aureus,PDS000144124.1,PDT001714130.1,
Staphylococcus aureus,PDS000144554.1,PDT001714562.1,
Staphylococcus aureus,PDS000144130.1,PDT001715925.1,GCA_033771575.1
Staphylococcus aureus,PDS000144367.1,PDT001711916.1,
Staphylococcus aureus,PDS000144108.1,PDT001715515.1,GCA_033779355.1
Staphylococcus aureus,PDS000144214.1,PDT001714503.1,
Staphylococcus aureus,PDS000144221.1,PDT001712081.1,GCA_033846285.1
Staphylococcus aureus,PDS000144449.1,PDT001715424.1,GCA_033780795.1
Staphylococcus aureus,PDS000144373.1,PDT001714363.1,
Staphylococcus aureus,PDS000144223.1,PDT001711590.1,GCA_033868975.1
Staphylococcus aureus,PDS000144213.1,PDT001712420.1,GCA_033831845.1
Staphylococcus aureus,PDS000144201.1,PDT001712129.1,GCA_033845805.1
Staphylococcus aureus,PDS000144381.1,PDT001713385.1,
Staphylococcus aureus,PDS000144136.1,PDT001715638.1,GCA_033777065.1
Staphylococcus aureus,PDS000069209.2,PDT000080341.2,GCA_001233605.1
Staphylococcus aureus,PDS000128526.1,PDT001532072.1,GCA_027162465.1
Staphylococcus aureus,PDS000128464.1,PDT001532836.1,GCA_027121715.1
Staphylococcus aureus,PDS000128494.1,PDT001532395.1,GCA_027135555.1
Staphylococcus aureus,PDS000068475.2,PDT001532976.1,GCA_027119055.1
Staphylococcus aureus,PDS000068404.1,PDT000112235.2,GCA_900045615.1
Staphylococcus aureus,PDS000068735.6,PDT000090392.2,GCA_001350935.1
Staphylococcus aureus,PDS000068733.10,PDT001598188.1,GCA_028367115.1
Staphylococcus aureus,PDS000069224.1,PDT000078950.2,GCA_001194285.1
Staphylococcus aureus,PDS000068894.1,PDT000079372.2,GCA_001203135.1
Staphylococcus aureus,PDS000069230.1,PDT000090473.2,GCA_001352555.1
Staphylococcus aureus,PDS000127378.6,PDT001521901.1,GCA_026821645.1
Staphylococcus aureus,PDS000133351.2,PDT001579057.1,
Staphylococcus aureus,PDS000129840.1,PDT001543816.1,
Staphylococcus aureus,PDS000129523.1,PDT001541512.1,GCA_027215905.1
Staphylococcus aureus,PDS000135604.2,PDT001541166.1,GCA_027215765.1
Staphylococcus aureus,PDS000129476.2,PDT000790597.2,GCA_903805025.1
Staphylococcus aureus,PDS000130681.1,PDT001553936.1,
Staphylococcus aureus,PDS000126447.12,PDT001739658.1,
Staphylococcus aureus,PDS000129572.2,PDT001554675.1,GCA_027512905.1
Staphylococcus aureus,PDS000130676.1,PDT001553348.1,
Staphylococcus aureus,PDS000130584.1,PDT001554664.1,GCA_027513125.1
Staphylococcus aureus,PDS000130702.1,PDT001554447.1,GCA_027517445.1
Staphylococcus aureus,PDS000130640.1,PDT001553419.1,
Staphylococcus aureus,PDS000130644.1,PDT001553614.1,GCA_027528405.1
Staphylococcus aureus,PDS000130555.1,PDT001553051.1,GCA_027547245.1
Staphylococcus aureus,PDS000130583.1,PDT001554128.1,GCA_027523805.1
Staphylococcus aureus,PDS000130680.1,PDT001553184.1,GCA_027535605.1
Staphylococcus aureus,PDS000129507.3,PDT001510117.2,
Staphylococcus aureus,PDS000126462.4,PDT001553840.1,
Staphylococcus aureus,PDS000130450.1,PDT001554695.1,GCA_027512505.1
Staphylococcus aureus,PDS000137716.1,PDT001645962.1,
Staphylococcus aureus,PDS000137910.1,PDT001645908.1,
Staphylococcus aureus,PDS000146547.1,PDT001739225.1,
Staphylococcus aureus,PDS000137763.1,PDT001645780.1,
Staphylococcus aureus,PDS000077103.3,PDT000907515.1,
Staphylococcus aureus,PDS000145294.1,PDT001725719.1,
Staphylococcus aureus,PDS000129510.1,PDT001540723.1,GCA_027195025.1
Staphylococcus aureus,PDS000129534.1,PDT001540459.1,GCA_027196505.1
Staphylococcus aureus,PDS000126738.3,PDT001540576.1,GCA_027192385.1
Staphylococcus aureus,PDS000120270.1,PDT000061614.2,GCA_000953255.1
Staphylococcus aureus,PDS000137805.1,PDT001556144.1,GCA_027545425.1
Staphylococcus aureus,PDS000068041.1,PDT000810619.1,
Staphylococcus aureus,PDS000068025.1,PDT000810434.1,
Staphylococcus aureus,PDS000067814.2,PDT000812187.1,
Staphylococcus aureus,PDS000067961.1,PDT000812161.1,
Staphylococcus aureus,PDS000132450.1,PDT001572512.1,GCA_027853175.1
Staphylococcus aureus,PDS000140347.1,PDT001669653.1,GCA_029387075.1
Staphylococcus aureus,PDS000140069.1,PDT001668078.1,GCA_029402145.1
Staphylococcus aureus,PDS000140064.1,PDT001668014.1,GCA_029403225.1
Staphylococcus aureus,PDS000180446.1,PDT002131553.1,
Staphylococcus aureus,PDS000126666.1,PDT001511241.1,GCA_026638995.1
Staphylococcus aureus,PDS000126768.1,PDT001511017.1,GCA_026645055.1
Staphylococcus aureus,PDS000069436.8,PDT001511676.1,GCA_026630415.1
Staphylococcus aureus,PDS000067891.1,PDT000811547.1,GCA_015579895.1
Staphylococcus aureus,PDS000128198.1,PDT001529095.1,GCA_026938775.1
Staphylococcus aureus,PDS000128042.1,PDT001529086.1,GCA_026938905.1
Staphylococcus aureus,PDS000069354.1,PDT000790941.2,GCA_903806805.1
Staphylococcus aureus,PDS000134247.2,PDT001589738.1,
Staphylococcus aureus,PDS000069477.1,PDT000772423.2,GCA_903812245.1
Staphylococcus aureus,PDS000069308.1,PDT000791290.2,GCA_903810315.1
Staphylococcus aureus,PDS000069367.1,PDT000790694.2,GCA_903805795.1
Staphylococcus aureus,PDS000069342.1,PDT000790992.2,GCA_903807335.1
Staphylococcus aureus,PDS000093064.1,PDT000184834.2,GCA_015610245.2
Staphylococcus aureus,PDS000093070.1,PDT000184801.2,GCA_015610845.2
Staphylococcus aureus,PDS000093110.1,PDT000184826.2,GCA_015610865.2
Staphylococcus aureus,PDS000134228.1,PDT001589735.1,
Staphylococcus aureus,PDS000125467.4,PDT001589691.1,
Staphylococcus aureus,PDS000127789.2,PDT001574086.1,
Staphylococcus aureus,PDS000127529.1,PDT001523488.1,GCA_026856575.1
Staphylococcus aureus,PDS000193795.1,PDT001174399.1,GCA_020821705.1
Staphylococcus aureus,PDS000128482.3,PDT001579386.1,GCA_027954525.1
Staphylococcus aureus,PDS000133222.1,PDT001573988.1,
Staphylococcus aureus,PDS000133157.1,PDT001574200.1,
Staphylococcus aureus,PDS000133214.1,PDT001574037.1,
Staphylococcus aureus,PDS000133227.1,PDT001574193.1,
Staphylococcus aureus,PDS000068912.3,PDT001578468.1,GCA_028036735.1
