scientific_name,erd_group,target_acc,Sample_Name
Klebsiella pneumoniae,PDS000036290.1,PDT000370631.1,PDT000370631_1
Klebsiella pneumoniae,PDS000052252.1,PDT000613460.1,PDT000613460_1
Klebsiella pneumoniae,PDS000097792.5,PDT001161757.1,PDT001161757_1
Klebsiella pneumoniae,PDS000170009.4,PDT002086346.1,PDT002086346_1
Klebsiella pneumoniae,PDS000052291.1,PDT000613554.1,PDT000613554_1
Klebsiella pneumoniae,PDS000075045.1,PDT000877806.1,PDT000877806_1
Klebsiella pneumoniae,PDS000100784.1,PDT001198645.1,PDT001198645_1
Klebsiella pneumoniae,PDS000084997.1,PDT000706614.1,PDT000706614_1
Klebsiella pneumoniae,PDS000041888.1,PDT000438048.1,PDT000438048_1
Klebsiella pneumoniae,PDS000077874.1,PDT000889581.1,PDT000889581_1
Klebsiella pneumoniae,PDS000063275.1,PDT000745666.1,PDT000745666_1
Klebsiella pneumoniae,PDS000179974.1,PDT002127236.1,PDT002127236_1
Klebsiella pneumoniae,PDS000101804.1,PDT000723939.1,PDT000723939_1
Klebsiella pneumoniae,PDS000143175.1,PDT001704375.1,PDT001704375_1
Klebsiella pneumoniae,PDS000112620.1,PDT001347550.1,PDT001347550_1
Klebsiella pneumoniae,PDS000125954.2,PDT001504984.1,PDT001504984_1
Klebsiella pneumoniae,PDS000076560.1,PDT000586868.1,PDT000586868_1
Klebsiella pneumoniae,PDS000148512.1,PDT000878375.1,PDT000878375_1
Klebsiella pneumoniae,PDS000106782.1,PDT001265508.1,PDT001265508_1
Klebsiella pneumoniae,PDS000110291.1,PDT001317621.1,PDT001317621_1
Klebsiella pneumoniae,PDS000060648.2,PDT000100717.1,PDT000100717_1
Klebsiella pneumoniae,PDS000036943.5,PDT000425192.1,PDT000425192_1
Klebsiella pneumoniae,PDS000074435.1,PDT000871293.1,PDT000871293_1
Klebsiella pneumoniae,PDS000100430.1,PDT001194453.1,PDT001194453_1
Klebsiella pneumoniae,PDS000075314.1,PDT000881516.1,PDT000881516_1
Klebsiella pneumoniae,PDS000106322.3,PDT001263627.1,PDT001263627_1
Klebsiella pneumoniae,PDS000171361.1,PDT002050191.1,PDT002050191_1
Klebsiella pneumoniae,PDS000052378.6,PDT000615329.1,PDT000615329_1
Klebsiella pneumoniae,PDS000066194.1,PDT000708363.1,PDT000708363_1
Klebsiella pneumoniae,PDS000169091.1,PDT002016322.1,PDT002016322_1
Klebsiella pneumoniae,PDS000169422.1,PDT001986289.1,PDT001986289_1
Klebsiella pneumoniae,PDS000160877.1,PDT001902918.1,PDT001902918_1
Klebsiella pneumoniae,PDS000045348.1,PDT000171850.1,PDT000171850_1
Klebsiella pneumoniae,PDS000129987.2,PDT001548956.1,PDT001548956_1
Klebsiella pneumoniae,PDS000149696.1,PDT001777320.1,PDT001777320_1
Klebsiella pneumoniae,PDS000074654.1,PDT000872928.1,PDT000872928_1
Klebsiella pneumoniae,PDS000045313.2,PDT001411435.1,PDT001411435_1
Klebsiella pneumoniae,PDS000072339.1,PDT000847253.1,PDT000847253_1
Klebsiella pneumoniae,PDS000018032.4,PDT000892169.1,PDT000892169_1
Klebsiella pneumoniae,PDS000041816.1,PDT000440048.1,PDT000440048_1
Klebsiella pneumoniae,PDS000064244.1,PDT000723776.1,PDT000723776_1
Klebsiella pneumoniae,PDS000101885.1,PDT001206038.1,PDT001206038_1
Klebsiella pneumoniae,PDS000070351.1,PDT000822767.1,PDT000822767_1
Klebsiella pneumoniae,PDS000109242.4,PDT001164252.4,PDT001164252_4
Klebsiella pneumoniae,PDS000101932.2,PDT001211114.1,PDT001211114_1
Klebsiella pneumoniae,PDS000045304.1,PDT000274010.1,PDT000274010_1
Klebsiella pneumoniae,PDS000074642.1,PDT000873205.1,PDT000873205_1
Klebsiella pneumoniae,PDS000039740.1,PDT000425271.1,PDT000425271_1
Klebsiella pneumoniae,PDS000100154.18,PDT001191601.2,PDT001191601_2
Klebsiella pneumoniae,PDS000073404.1,PDT000858099.1,PDT000858099_1
Klebsiella pneumoniae,PDS000164461.1,PDT001956279.1,PDT001956279_1
Klebsiella pneumoniae,PDS000134140.1,PDT001536518.1,PDT001536518_1
Klebsiella pneumoniae,PDS000188610.1,PDT002257114.1,PDT002257114_1
Klebsiella pneumoniae,PDS000106660.1,PDT001208257.1,PDT001208257_1
Klebsiella pneumoniae,PDS000100751.1,PDT001198363.1,PDT001198363_1
Klebsiella pneumoniae,PDS000143186.1,PDT001705117.1,PDT001705117_1
Klebsiella pneumoniae,PDS000110888.1,PDT001324898.1,PDT001324898_1
Klebsiella pneumoniae,PDS000045424.1,PDT000442167.1,PDT000442167_1
Klebsiella pneumoniae,PDS000098807.4,PDT000715248.1,PDT000715248_1
Klebsiella pneumoniae,PDS000107419.2,PDT001278100.1,PDT001278100_1
Klebsiella pneumoniae,PDS000139805.3,PDT001664206.3,PDT001664206_3
Klebsiella pneumoniae,PDS000111745.2,PDT002102192.1,PDT002102192_1
Klebsiella pneumoniae,PDS000170192.1,PDT002032724.1,PDT002032724_1
Klebsiella pneumoniae,PDS000090393.1,PDT001046607.1,PDT001046607_1
Klebsiella pneumoniae,PDS000075361.1,PDT000881252.1,PDT000881252_1
Klebsiella pneumoniae,PDS000179035.1,PDT001284056.2,PDT001284056_2
Klebsiella pneumoniae,PDS000060108.1,PDT000708285.1,PDT000708285_1
Klebsiella pneumoniae,PDS000161709.1,PDT001921797.1,PDT001921797_1
Klebsiella pneumoniae,PDS000100417.1,PDT001194238.1,PDT001194238_1
Klebsiella pneumoniae,PDS000044889.1,PDT000489669.1,PDT000489669_1
Klebsiella pneumoniae,PDS000169697.1,PDT001769459.1,PDT001769459_1
Klebsiella pneumoniae,PDS000046983.1,PDT000535715.1,PDT000535715_1
Klebsiella pneumoniae,PDS000179975.1,PDT002127228.1,PDT002127228_1
Klebsiella pneumoniae,PDS000072661.1,PDT000849237.1,PDT000849237_1
Klebsiella pneumoniae,PDS000100762.1,PDT001198660.1,PDT001198660_1
Klebsiella pneumoniae,PDS000085674.1,PDT000691534.1,PDT000691534_1
Klebsiella pneumoniae,PDS000050239.1,PDT000577650.1,PDT000577650_1
Klebsiella pneumoniae,PDS000124828.2,PDT001216089.1,PDT001216089_1
Klebsiella pneumoniae,PDS000166921.1,PDT001991728.1,PDT001991728_1
Klebsiella pneumoniae,PDS000197071.1,PDT002364324.1,PDT002364324_1
Klebsiella pneumoniae,PDS000149371.2,PDT000852619.1,PDT000852619_1
Klebsiella pneumoniae,PDS000065281.8,PDT000801556.1,PDT000801556_1
Klebsiella pneumoniae,PDS000036771.14,PDT001893844.1,PDT001893844_1
Klebsiella pneumoniae,PDS000130916.1,PDT001558707.1,PDT001558707_1
Klebsiella pneumoniae,PDS000015414.27,PDT000304317.1,PDT000304317_1
Klebsiella pneumoniae,PDS000143199.1,PDT000266993.1,PDT000266993_1
Klebsiella pneumoniae,PDS000041715.1,PDT000438209.1,PDT000438209_1
Klebsiella pneumoniae,PDS000080193.2,PDT000948161.1,PDT000948161_1
Klebsiella pneumoniae,PDS000148532.1,PDT000874510.1,PDT000874510_1
Klebsiella pneumoniae,PDS000100778.1,PDT000442260.1,PDT000442260_1
Klebsiella pneumoniae,PDS000116107.1,PDT001396356.1,PDT001396356_1
Klebsiella pneumoniae,PDS000177714.1,PDT000663028.1,PDT000663028_1
Klebsiella pneumoniae,PDS000099742.3,PDT001184986.2,PDT001184986_2
Klebsiella pneumoniae,PDS000124850.2,PDT001491696.1,PDT001491696_1
Klebsiella pneumoniae,PDS000078888.1,PDT000933599.1,PDT000933599_1
Klebsiella pneumoniae,PDS000050929.5,PDT002244901.1,PDT002244901_1
Klebsiella pneumoniae,PDS000160829.2,PDT001317750.1,PDT001317750_1
Klebsiella pneumoniae,PDS000183602.1,PDT002178330.1,PDT002178330_1
Klebsiella pneumoniae,PDS000181355.1,PDT002146143.1,PDT002146143_1
Klebsiella pneumoniae,PDS000078349.1,PDT000433772.1,PDT000433772_1
Klebsiella pneumoniae,PDS000100091.2,PDT001192479.1,PDT001192479_1
Klebsiella pneumoniae,PDS000115874.1,PDT001391449.1,PDT001391449_1
Klebsiella pneumoniae,PDS000077880.2,PDT000922333.1,PDT000922333_1
Klebsiella pneumoniae,PDS000074898.1,PDT000874572.1,PDT000874572_1
Klebsiella pneumoniae,PDS000188626.1,PDT002255778.1,PDT002255778_1
Klebsiella pneumoniae,PDS000074447.2,PDT000870098.1,PDT000870098_1
Klebsiella pneumoniae,PDS000050876.10,PDT001849268.1,PDT001849268_1
Klebsiella pneumoniae,PDS000198612.1,PDT001905089.1,PDT001905089_1
Klebsiella pneumoniae,PDS000045455.1,PDT000286114.1,PDT000286114_1
Klebsiella pneumoniae,PDS000121884.1,PDT001470812.1,PDT001470812_1
Klebsiella pneumoniae,PDS000194069.1,PDT002334372.1,PDT002334372_1
Klebsiella pneumoniae,PDS000182096.1,PDT001220716.1,PDT001220716_1
Klebsiella pneumoniae,PDS000090898.2,PDT001055851.1,PDT001055851_1
Klebsiella pneumoniae,PDS000188994.2,PDT002263388.1,PDT002263388_1
Klebsiella pneumoniae,PDS000165209.1,PDT001971203.1,PDT001971203_1
Klebsiella pneumoniae,PDS000045589.1,PDT000441139.1,PDT000441139_1
Klebsiella pneumoniae,PDS000164942.1,PDT001966755.1,PDT001966755_1
Klebsiella pneumoniae,PDS000188995.1,PDT000637203.1,PDT000637203_1
Klebsiella pneumoniae,PDS000052274.1,PDT000614098.1,PDT000614098_1
Klebsiella pneumoniae,PDS000173098.1,PDT000761728.1,PDT000761728_1
Klebsiella pneumoniae,PDS000172708.1,PDT001265583.1,PDT001265583_1
Klebsiella pneumoniae,PDS000055627.1,PDT000663176.1,PDT000663176_1
Klebsiella pneumoniae,PDS000093375.1,PDT001094243.1,PDT001094243_1
Klebsiella pneumoniae,PDS000045406.1,PDT000369121.1,PDT000369121_1
Klebsiella pneumoniae,PDS000074251.17,PDT001726435.3,PDT001726435_3
Klebsiella pneumoniae,PDS000052245.1,PDT000615139.1,PDT000615139_1
Klebsiella pneumoniae,PDS000100145.1,PDT001188717.1,PDT001188717_1
Klebsiella pneumoniae,PDS000109416.1,PDT001218110.1,PDT001218110_1
Klebsiella pneumoniae,PDS000075519.1,PDT000884745.1,PDT000884745_1
Klebsiella pneumoniae,PDS000170887.1,PDT002042246.1,PDT002042246_1
Klebsiella pneumoniae,PDS000194032.1,PDT000614752.1,PDT000614752_1
Klebsiella pneumoniae,PDS000188608.1,PDT002255609.1,PDT002255609_1
Klebsiella pneumoniae,PDS000077904.1,PDT000921106.1,PDT000921106_1
Klebsiella pneumoniae,PDS000048075.1,PDT000543420.1,PDT000543420_1
Klebsiella pneumoniae,PDS000197070.1,PDT002364343.1,PDT002364343_1
Klebsiella pneumoniae,PDS000164450.2,PDT001956382.1,PDT001956382_1
Klebsiella pneumoniae,PDS000045276.1,PDT000369065.1,PDT000369065_1
Klebsiella pneumoniae,PDS000188632.1,PDT002255675.1,PDT002255675_1
Klebsiella pneumoniae,PDS000120791.4,PDT001126947.2,PDT001126947_2
Klebsiella pneumoniae,PDS000100593.1,PDT001196970.1,PDT001196970_1
Klebsiella pneumoniae,PDS000106629.2,PDT001268268.1,PDT001268268_1
Klebsiella pneumoniae,PDS000170922.1,PDT002042303.1,PDT002042303_1
Klebsiella pneumoniae,PDS000125002.6,PDT001494784.1,PDT001494784_1
Klebsiella pneumoniae,PDS000006905.10,PDT001256439.1,PDT001256439_1
Klebsiella pneumoniae,PDS000074655.1,PDT000873057.1,PDT000873057_1
Pseudomonas aeruginosa,PDS000112050.1,PDT000754125.1,PDT000754125_1
Pseudomonas aeruginosa,PDS000056081.1,PDT000673554.1,PDT000673554_1
Pseudomonas aeruginosa,PDS000169418.2,PDT002027341.1,PDT002027341_1
Pseudomonas aeruginosa,PDS000082092.1,PDT000972583.1,PDT000972583_1
Pseudomonas aeruginosa,PDS000112305.1,PDT001345910.1,PDT001345910_1
Pseudomonas aeruginosa,PDS000158054.3,PDT001991773.1,PDT001991773_1
Pseudomonas aeruginosa,PDS000078028.1,PDT000923244.1,PDT000923244_1
Pseudomonas aeruginosa,PDS000186343.1,PDT000167137.1,PDT000167137_1
Pseudomonas aeruginosa,PDS000092637.1,PDT001086053.1,PDT001086053_1
Pseudomonas aeruginosa,PDS000115682.1,PDT001024364.1,PDT001024364_1
Pseudomonas aeruginosa,PDS000149192.5,PDT001207587.4,PDT001207587_4
Pseudomonas aeruginosa,PDS000112289.1,PDT001346373.1,PDT001346373_1
Pseudomonas aeruginosa,PDS000169391.2,PDT002027447.1,PDT002027447_1
Pseudomonas aeruginosa,PDS000010430.3,PDT000173054.1,PDT000173054_1
Pseudomonas aeruginosa,PDS000106528.2,PDT001269102.1,PDT001269102_1
Pseudomonas aeruginosa,PDS000051135.66,PDT001113454.1,PDT001113454_1
Pseudomonas aeruginosa,PDS000192881.1,PDT002320047.1,PDT002320047_1
Pseudomonas aeruginosa,PDS000179526.1,PDT001207468.4,PDT001207468_4
Pseudomonas aeruginosa,PDS000107392.1,PDT000229940.1,PDT000229940_1
Pseudomonas aeruginosa,PDS000107989.1,PDT001286268.1,PDT001286268_1
Pseudomonas aeruginosa,PDS000039624.1,PDT000106760.1,PDT000106760_1
Pseudomonas aeruginosa,PDS000117656.1,PDT001413867.1,PDT001413867_1
Pseudomonas aeruginosa,PDS000066103.1,PDT000411641.1,PDT000411641_1
Pseudomonas aeruginosa,PDS000073936.1,PDT000866429.1,PDT000866429_1
Pseudomonas aeruginosa,PDS000064615.1,PDT000768352.1,PDT000768352_1
Pseudomonas aeruginosa,PDS000179487.1,PDT001207464.4,PDT001207464_4
Pseudomonas aeruginosa,PDS000102017.1,PDT001210218.1,PDT001210218_1
Pseudomonas aeruginosa,PDS000134542.1,PDT001593324.1,PDT001593324_1
Pseudomonas aeruginosa,PDS000179505.1,PDT001207533.4,PDT001207533_4
Pseudomonas aeruginosa,PDS000161869.1,PDT001924787.1,PDT001924787_1
Pseudomonas aeruginosa,PDS000010411.2,PDT000175357.2,PDT000175357_2
Pseudomonas aeruginosa,PDS000114014.1,PDT001363363.1,PDT001363363_1
Pseudomonas aeruginosa,PDS000182498.1,PDT002164198.1,PDT002164198_1
Pseudomonas aeruginosa,PDS000192900.1,PDT002320096.1,PDT002320096_1
Pseudomonas aeruginosa,PDS000123215.1,PDT000599577.1,PDT000599577_1
Pseudomonas aeruginosa,PDS000182507.1,PDT002164279.1,PDT002164279_1
Pseudomonas aeruginosa,PDS000179518.1,PDT001203224.4,PDT001203224_4
Pseudomonas aeruginosa,PDS000169411.3,PDT002023208.1,PDT002023208_1
Pseudomonas aeruginosa,PDS000101961.2,PDT001211727.1,PDT001211727_1
Pseudomonas aeruginosa,PDS000122200.1,PDT001474955.1,PDT001474955_1
Pseudomonas aeruginosa,PDS000169776.4,PDT002025918.1,PDT002025918_1
Pseudomonas aeruginosa,PDS000101695.2,PDT001210220.1,PDT001210220_1
Pseudomonas aeruginosa,PDS000189143.1,PDT002265967.1,PDT002265967_1
Pseudomonas aeruginosa,PDS000063744.3,PDT000753305.1,PDT000753305_1
Pseudomonas aeruginosa,PDS000101686.1,PDT001210088.1,PDT001210088_1
Pseudomonas aeruginosa,PDS000174273.1,PDT001991781.1,PDT001991781_1
Pseudomonas aeruginosa,PDS000038887.1,PDT000411894.1,PDT000411894_1
Pseudomonas aeruginosa,PDS000134580.3,PDT001593714.1,PDT001593714_1
Pseudomonas aeruginosa,PDS000107987.1,PDT001286286.1,PDT001286286_1
Pseudomonas aeruginosa,PDS000124896.1,PDT001495307.1,PDT001495307_1
Pseudomonas aeruginosa,PDS000179527.1,PDT001226222.4,PDT001226222_4
Pseudomonas aeruginosa,PDS000120965.1,PDT001454985.1,PDT001454985_1
Pseudomonas aeruginosa,PDS000167232.1,PDT001994342.1,PDT001994342_1
Pseudomonas aeruginosa,PDS000122008.2,PDT000048073.1,PDT000048073_1
Pseudomonas aeruginosa,PDS000169630.1,PDT002022915.1,PDT002022915_1
Pseudomonas aeruginosa,PDS000063978.3,PDT000756286.1,PDT000756286_1
Pseudomonas aeruginosa,PDS000179489.2,PDT001203199.4,PDT001203199_4
Pseudomonas aeruginosa,PDS000112261.3,PDT001494094.1,PDT001494094_1
Pseudomonas aeruginosa,PDS000174270.3,PDT001291374.4,PDT001291374_4
Pseudomonas aeruginosa,PDS000114557.1,PDT001371340.1,PDT001371340_1
Pseudomonas aeruginosa,PDS000111971.1,PDT000201795.1,PDT000201795_1
Pseudomonas aeruginosa,PDS000063374.1,PDT000749080.1,PDT000749080_1
Pseudomonas aeruginosa,PDS000169764.1,PDT002027279.1,PDT002027279_1
Pseudomonas aeruginosa,PDS000171104.1,PDT002043234.1,PDT002043234_1
Pseudomonas aeruginosa,PDS000049654.1,PDT000570943.1,PDT000570943_1
Pseudomonas aeruginosa,PDS000019665.2,PDT000294807.1,PDT000294807_1
Pseudomonas aeruginosa,PDS000192897.1,PDT002320082.1,PDT002320082_1
Pseudomonas aeruginosa,PDS000092194.2,PDT001091024.1,PDT001091024_1
Pseudomonas aeruginosa,PDS000010332.3,PDT000172873.1,PDT000172873_1
Pseudomonas aeruginosa,PDS000124804.1,PDT001491751.1,PDT001491751_1
Pseudomonas aeruginosa,PDS000095643.1,PDT001127832.1,PDT001127832_1
Pseudomonas aeruginosa,PDS000167300.1,PDT001994408.1,PDT001994408_1
Pseudomonas aeruginosa,PDS000192993.1,PDT002320756.1,PDT002320756_1
Pseudomonas aeruginosa,PDS000063995.1,PDT000756327.1,PDT000756327_1
Pseudomonas aeruginosa,PDS000169405.2,PDT002027574.1,PDT002027574_1
Pseudomonas aeruginosa,PDS000174262.1,PDT001991777.1,PDT001991777_1
Pseudomonas aeruginosa,PDS000047535.4,PDT001363454.1,PDT001363454_1
Pseudomonas aeruginosa,PDS000136537.1,PDT001615399.1,PDT001615399_1
Pseudomonas aeruginosa,PDS000064660.1,PDT000755548.1,PDT000755548_1
Pseudomonas aeruginosa,PDS000111224.1,PDT001325894.1,PDT001325894_1
Pseudomonas aeruginosa,PDS000078005.2,PDT000923324.1,PDT000923324_1
Pseudomonas aeruginosa,PDS000182666.1,PDT002164190.1,PDT002164190_1
Pseudomonas aeruginosa,PDS000150579.3,PDT001787779.2,PDT001787779_2
Pseudomonas aeruginosa,PDS000188179.1,PDT002247014.1,PDT002247014_1
Pseudomonas aeruginosa,PDS000157993.1,PDT001877484.1,PDT001877484_1
Pseudomonas aeruginosa,PDS000167295.1,PDT001993973.1,PDT001993973_1
Pseudomonas aeruginosa,PDS000010384.2,PDT000173076.1,PDT000173076_1
Pseudomonas aeruginosa,PDS000063999.1,PDT000756421.1,PDT000756421_1
Pseudomonas aeruginosa,PDS000012374.3,PDT000202809.2,PDT000202809_2
Pseudomonas aeruginosa,PDS000182626.1,PDT002164182.1,PDT002164182_1
Pseudomonas aeruginosa,PDS000149561.1,PDT001776115.1,PDT001776115_1
Pseudomonas aeruginosa,PDS000164423.1,PDT001958448.1,PDT001958448_1
Pseudomonas aeruginosa,PDS000010293.1,PDT000174715.1,PDT000174715_1
Pseudomonas aeruginosa,PDS000111969.1,PDT001339003.1,PDT001339003_1
Pseudomonas aeruginosa,PDS000125924.2,PDT002257183.1,PDT002257183_1
Pseudomonas aeruginosa,PDS000182462.1,PDT000045278.1,PDT000045278_1
Pseudomonas aeruginosa,PDS000188228.1,PDT002249307.1,PDT002249307_1
Pseudomonas aeruginosa,PDS000101701.3,PDT001210132.1,PDT001210132_1
Pseudomonas aeruginosa,PDS000157948.1,PDT001877478.1,PDT001877478_1
Pseudomonas aeruginosa,PDS000141397.10,PDT001739870.2,PDT001739870_2
Pseudomonas aeruginosa,PDS000113739.4,PDT001371355.1,PDT001371355_1
Pseudomonas aeruginosa,PDS000095367.4,PDT001726086.1,PDT001726086_1
Pseudomonas aeruginosa,PDS000130183.1,PDT001551417.1,PDT001551417_1
Pseudomonas aeruginosa,PDS000170592.1,PDT002036988.1,PDT002036988_1
Pseudomonas aeruginosa,PDS000107998.1,PDT001286270.1,PDT001286270_1
Pseudomonas aeruginosa,PDS000064439.1,PDT000767732.1,PDT000767732_1
Pseudomonas aeruginosa,PDS000145324.1,PDT001727376.1,PDT001727376_1
Pseudomonas aeruginosa,PDS000155977.1,PDT001852560.1,PDT001852560_1
Pseudomonas aeruginosa,PDS000083739.1,PDT000992427.2,PDT000992427_2
Pseudomonas aeruginosa,PDS000182555.1,PDT002164096.1,PDT002164096_1
Pseudomonas aeruginosa,PDS000167346.1,PDT001994476.1,PDT001994476_1
Pseudomonas aeruginosa,PDS000117614.9,PDT002319819.1,PDT002319819_1
Pseudomonas aeruginosa,PDS000093766.1,PDT001100320.1,PDT001100320_1
Pseudomonas aeruginosa,PDS000112028.3,PDT002320751.1,PDT002320751_1
Pseudomonas aeruginosa,PDS000117710.1,PDT001413775.1,PDT001413775_1
Pseudomonas aeruginosa,PDS000173712.1,PDT002076249.1,PDT002076249_1
Pseudomonas aeruginosa,PDS000112039.1,PDT001342664.1,PDT001342664_1
Pseudomonas aeruginosa,PDS000101968.2,PDT001211871.1,PDT001211871_1
Pseudomonas aeruginosa,PDS000122006.1,PDT001471594.1,PDT001471594_1
Pseudomonas aeruginosa,PDS000061339.6,PDT000923318.1,PDT000923318_1
Pseudomonas aeruginosa,PDS000075145.1,PDT000880304.1,PDT000880304_1
Pseudomonas aeruginosa,PDS000064596.1,PDT000768319.1,PDT000768319_1
Pseudomonas aeruginosa,PDS000186306.1,PDT002223269.2,PDT002223269_2
Pseudomonas aeruginosa,PDS000171093.2,PDT002243878.1,PDT002243878_1
Pseudomonas aeruginosa,PDS000147782.1,PDT001567159.1,PDT001567159_1
Pseudomonas aeruginosa,PDS000164426.1,PDT001958464.1,PDT001958464_1
Pseudomonas aeruginosa,PDS000167275.1,PDT001994026.1,PDT001994026_1
Pseudomonas aeruginosa,PDS000052681.1,PDT000620132.1,PDT000620132_1
Pseudomonas aeruginosa,PDS000167567.1,PDT001997778.1,PDT001997778_1
Pseudomonas aeruginosa,PDS000174289.1,PDT002081941.2,PDT002081941_2
Pseudomonas aeruginosa,PDS000169408.2,PDT002021201.1,PDT002021201_1
Pseudomonas aeruginosa,PDS000199218.1,PDT002230387.1,PDT002230387_1
Pseudomonas aeruginosa,PDS000010420.1,PDT000048941.1,PDT000048941_1
Pseudomonas aeruginosa,PDS000112093.3,PDT001343984.1,PDT001343984_1
Pseudomonas aeruginosa,PDS000092642.1,PDT000366739.2,PDT000366739_2
Pseudomonas aeruginosa,PDS000171017.1,PDT002042937.1,PDT002042937_1
Pseudomonas aeruginosa,PDS000182576.1,PDT000045290.1,PDT000045290_1
Pseudomonas aeruginosa,PDS000130182.1,PDT001551422.1,PDT001551422_1
Pseudomonas aeruginosa,PDS000167324.1,PDT001993995.1,PDT001993995_1
Pseudomonas aeruginosa,PDS000167580.1,PDT001997730.1,PDT001997730_1
Pseudomonas aeruginosa,PDS000174286.1,PDT002081911.2,PDT002081911_2
Pseudomonas aeruginosa,PDS000154734.4,PDT001897903.1,PDT001897903_1
Pseudomonas aeruginosa,PDS000161874.1,PDT001925376.1,PDT001925376_1
Pseudomonas aeruginosa,PDS000157958.1,PDT001877468.1,PDT001877468_1
Pseudomonas aeruginosa,PDS000101721.1,PDT001210818.1,PDT001210818_1
Pseudomonas aeruginosa,PDS000094870.2,PDT000435697.1,PDT000435697_1
Pseudomonas aeruginosa,PDS000112172.1,PDT001346899.1,PDT001346899_1
Pseudomonas aeruginosa,PDS000056696.1,PDT000686182.1,PDT000686182_1
Pseudomonas aeruginosa,PDS000182643.1,PDT002164159.1,PDT002164159_1
Pseudomonas aeruginosa,PDS000188496.1,PDT002255304.1,PDT002255304_1
Pseudomonas aeruginosa,PDS000047534.15,PDT001611713.1,PDT001611713_1
Pseudomonas aeruginosa,PDS000189154.1,PDT002265917.1,PDT002265917_1
Pseudomonas aeruginosa,PDS000053881.2,PDT000747111.1,PDT000747111_1
Pseudomonas aeruginosa,PDS000103153.1,PDT001228316.1,PDT001228316_1
Pseudomonas aeruginosa,PDS000171108.1,PDT002043258.1,PDT002043258_1
Pseudomonas aeruginosa,PDS000171001.1,PDT002042689.1,PDT002042689_1
Pseudomonas aeruginosa,PDS000039089.1,PDT000414922.1,PDT000414922_1
Pseudomonas aeruginosa,PDS000188105.1,PDT002245949.1,PDT002245949_1
Pseudomonas aeruginosa,PDS000159180.4,PDT001889660.2,PDT001889660_2
Pseudomonas aeruginosa,PDS000157988.1,PDT001877495.1,PDT001877495_1
Pseudomonas aeruginosa,PDS000182533.1,PDT002164125.1,PDT002164125_1
Pseudomonas aeruginosa,PDS000188098.1,PDT002245817.1,PDT002245817_1
Pseudomonas aeruginosa,PDS000182602.1,PDT000045336.1,PDT000045336_1
Pseudomonas aeruginosa,PDS000174323.1,PDT002081863.2,PDT002081863_2
Pseudomonas aeruginosa,PDS000075629.1,PDT000888347.1,PDT000888347_1
Pseudomonas aeruginosa,PDS000167588.1,PDT001997369.1,PDT001997369_1
Pseudomonas aeruginosa,PDS000082836.2,PDT000981491.1,PDT000981491_1
Pseudomonas aeruginosa,PDS000112135.1,PDT001344036.1,PDT001344036_1
Pseudomonas aeruginosa,PDS000188219.1,PDT002249239.1,PDT002249239_1
Pseudomonas aeruginosa,PDS000199228.1,PDT002387631.1,PDT002387631_1
Pseudomonas aeruginosa,PDS000077558.1,PDT000915588.1,PDT000915588_1
Pseudomonas aeruginosa,PDS000123213.1,PDT001484079.1,PDT001484079_1
Pseudomonas aeruginosa,PDS000010432.11,PDT000068259.1,PDT000068259_1
Pseudomonas aeruginosa,PDS000173713.1,PDT002076253.1,PDT002076253_1
Pseudomonas aeruginosa,PDS000117728.1,PDT001413959.1,PDT001413959_1
Pseudomonas aeruginosa,PDS000053146.6,PDT000904164.1,PDT000904164_1
Pseudomonas aeruginosa,PDS000167238.1,PDT001993702.1,PDT001993702_1
Pseudomonas aeruginosa,PDS000106308.1,PDT001263804.1,PDT001263804_1
Pseudomonas aeruginosa,PDS000140972.1,PDT001676946.1,PDT001676946_1
Pseudomonas aeruginosa,PDS000112302.1,PDT001346548.1,PDT001346548_1
Pseudomonas aeruginosa,PDS000102761.3,PDT001682489.1,PDT001682489_1
Pseudomonas aeruginosa,PDS000170044.1,PDT002023413.1,PDT002023413_1
Pseudomonas aeruginosa,PDS000113830.4,PDT001371347.1,PDT001371347_1
Pseudomonas aeruginosa,PDS000141044.1,PDT001677743.1,PDT001677743_1
Pseudomonas aeruginosa,PDS000092629.1,PDT001085940.1,PDT001085940_1
Pseudomonas aeruginosa,PDS000152212.3,PDT000968735.3,PDT000968735_3
Pseudomonas aeruginosa,PDS000018719.2,PDT000287656.1,PDT000287656_1
Pseudomonas aeruginosa,PDS000199288.1,PDT002390293.1,PDT002390293_1
Pseudomonas aeruginosa,PDS000054885.1,PDT000652633.1,PDT000652633_1
Pseudomonas aeruginosa,PDS000182642.1,PDT000045366.1,PDT000045366_1
Pseudomonas aeruginosa,PDS000170998.1,PDT002042957.1,PDT002042957_1
Pseudomonas aeruginosa,PDS000063375.1,PDT000749067.1,PDT000749067_1
Pseudomonas aeruginosa,PDS000171084.1,PDT002043182.1,PDT002043182_1
Pseudomonas aeruginosa,PDS000122271.1,PDT000887364.1,PDT000887364_1
Pseudomonas aeruginosa,PDS000106362.2,PDT000411530.1,PDT000411530_1
Pseudomonas aeruginosa,PDS000056085.2,PDT001994281.1,PDT001994281_1
Pseudomonas aeruginosa,PDS000040827.1,PDT000441951.1,PDT000441951_1
Pseudomonas aeruginosa,PDS000171020.1,PDT002042671.1,PDT002042671_1
Pseudomonas aeruginosa,PDS000167291.2,PDT001997325.1,PDT001997325_1
