target_acc,asm_acc
PDT001244131.1,GCA_022110995.1
PDT001245037.1,GCA_022109935.1
PDT001244444.1,GCA_022148045.1
PDT002187522.1,GCA_040015415.1
PDT001234857.1,GCA_021726895.1
PDT001284063.1,GCA_022965155.1
PDT001296773.2,GCA_023207915.2
PDT001214176.1,GCA_021849055.1
PDT001317458.1,GCA_023587945.1
PDT001250677.1,GCA_022307895.1
PDT001261300.1,GCA_022498385.1
PDT001261342.1,
PDT001474901.1,GCA_026020015.1
PDT001914829.1,
PDT001820255.1,GCA_030499915.1
PDT001310091.1,GCA_023369935.1
PDT001372832.1,GCA_024434695.1
PDT001372845.1,GCA_024435275.1
PDT001336568.1,GCA_023740855.1
PDT001347415.1,GCA_023980985.1
PDT001327214.2,GCA_023700335.1
PDT002331120.1,GCA_041346015.1
PDT001771721.1,GCA_030195955.1
PDT001557925.1,GCA_027893215.1
PDT001558140.1,GCA_027617765.1
PDT001593473.1,
PDT002188144.1,GCA_040068835.1
PDT001593144.1,
PDT002008660.1,GCA_033969055.1
PDT002320869.1,
PDT002038627.1,GCA_034492905.1
PDT001772969.1,GCA_030234245.1
PDT001490486.1,GCA_026223435.1
PDT001475684.1,
PDT001820640.1,
PDT001512499.1,GCA_026623535.1
PDT002371039.1,GCA_041861185.1
PDT002075089.1,GCA_036529875.1
PDT002075095.1,GCA_036530455.1
PDT002058726.1,GCA_035830795.1
PDT002058704.1,GCA_035829675.1
PDT001217143.1,
PDT002094518.1,GCA_036908655.1
PDT002335027.1,GCA_041422215.1
PDT002335110.1,GCA_041423515.1
PDT002335206.1,GCA_041425515.1
PDT002064407.1,GCA_036066855.1
PDT001872625.1,GCA_031085335.1
PDT002017422.1,GCA_034083085.1
PDT002115627.1,GCA_037202925.1
PDT001991716.1,GCA_033801885.1
PDT002146112.1,GCA_038442835.1
PDT001185032.2,GCA_905219345.2
PDT002159373.1,GCA_039575665.1
PDT002029134.1,GCA_034406885.1
PDT002042243.1,GCA_034736715.1
PDT001951661.1,GCA_032988365.1
PDT002019282.1,GCA_034224385.1
PDT002019278.1,GCA_034228315.1
PDT002191123.1,
PDT002071169.1,GCA_036330285.1
PDT002129384.1,
PDT001813074.1,GCA_030413035.1
PDT002102004.1,GCA_037050585.1
PDT002102154.1,GCA_037054505.1
PDT002097676.1,
PDT002125269.1,GCA_037727895.1
PDT002134076.1,
PDT002244980.1,GCA_040562845.1
PDT000591642.1,
PDT002152186.1,GCA_038684765.1
PDT001091777.1,GCA_021927285.1
PDT002383224.1,GCA_041920805.1
PDT002383500.1,GCA_041927135.1
PDT001092407.1,GCA_021916985.1
PDT002178361.1,GCA_039844885.1
PDT002160636.1,GCA_039609915.1
PDT002178475.1,GCA_039847475.1
PDT002178511.1,GCA_039848215.1
PDT002178270.1,GCA_039843035.1
PDT002261667.1,GCA_040790405.1
PDT002208390.1,GCA_040199595.1
PDT001289682.1,GCA_023023955.1
PDT002239659.1,GCA_040436715.1
PDT002336494.1,
PDT002255724.1,
PDT002255714.1,
PDT002265796.1,
PDT002334372.1,GCA_041419355.1
PDT000433159.1,GCA_022274195.1
PDT000674901.1,
PDT001392965.1,GCA_024943445.1
PDT001003221.1,GCA_021985385.1
PDT001003146.1,GCA_021986675.1
PDT000986967.1,GCA_022002295.1
PDT000440583.1,GCA_022251865.1
PDT001208192.1,GCA_021863025.1
PDT000674639.1,GCA_022203925.1
PDT000437078.1,GCA_022260755.1
PDT000131508.1,GCA_900084955.1
PDT000441429.1,GCA_022242605.1
PDT001317253.1,GCA_023597185.1
PDT000874404.2,
PDT000874135.1,
PDT000443813.1,GCA_022231925.1
PDT000443907.1,GCA_022231845.1
PDT000446589.1,
PDT001481595.1,GCA_026005615.1
PDT001905338.1,GCA_032131035.1
PDT000427005.1,GCA_022292735.1
PDT000370645.1,GCA_900508605.1
PDT000674978.1,
PDT001865684.1,GCA_956480345.1
PDT000441045.1,GCA_022245935.1
PDT000438058.1,
PDT000438199.1,
PDT001141256.1,GCA_916162115.1
PDT000121608.1,GCA_001597015.1
PDT000203049.1,GCA_900175095.1
PDT000536343.1,
PDT000577677.1,
PDT000547848.1,
PDT000761852.1,
PDT000543411.1,GCA_902164255.1
PDT001198630.1,
PDT000438543.1,
PDT000438483.1,GCA_022253695.1
PDT000438499.1,GCA_022253275.1
PDT000595280.1,GCA_900560605.1
PDT001091942.1,GCA_021924745.1
PDT002369876.2,GCA_041860485.1
PDT002369860.2,GCA_041860325.1
PDT001958036.1,GCA_033123205.1
PDT001091650.1,
PDT002369345.1,GCA_041765435.1
PDT000706842.1,
PDT000708363.1,GCA_022199005.1
PDT001265167.1,
PDT000763265.1,
PDT000615099.1,
PDT000685407.1,GCA_022202645.1
PDT000614635.1,
PDT000613570.1,
PDT000613628.1,
PDT000614561.1,
PDT000614209.1,
PDT000614373.1,
PDT000615108.1,
PDT000706626.1,GCA_022201405.1
PDT000614282.1,
PDT000989403.1,
PDT001187618.1,GCA_021012835.1
PDT000634271.1,
PDT000411383.1,GCA_900607415.1
PDT000746831.1,
PDT000885074.1,
PDT002133981.1,
PDT001411138.1,GCA_025112945.1
PDT000873126.1,
PDT001192305.1,
PDT001194573.1,
PDT001194234.1,
PDT001194659.1,
PDT001810374.1,GCA_031016725.1
PDT001491357.1,
PDT000885661.1,
PDT000920836.1,
PDT001494074.1,GCA_026338215.1
PDT000920538.1,
PDT000489851.1,GCA_900776125.1
PDT001038308.1,
PDT001038169.1,
PDT000370573.1,GCA_900507615.1
PDT001269070.1,
PDT001462497.1,GCA_025762575.1
PDT001038510.1,
PDT001586488.1,
PDT001586698.1,
PDT001548896.1,
PDT001586772.1,
PDT001588957.1,
PDT001588868.1,
PDT001586500.1,
PDT001586691.1,
PDT000944293.1,
PDT001220711.1,GCA_021395255.1
PDT001861519.1,GCA_956476185.1
PDT001269597.1,
PDT001266932.1,
PDT001266656.1,
PDT001267080.1,
PDT001927063.1,GCA_032720635.1
PDT001209660.1,
PDT000954785.1,GCA_905128555.1
PDT001917406.2,GCA_033866855.1
PDT001266088.1,
PDT001011228.1,GCA_021979435.1
PDT001188694.1,
PDT001094206.1,
PDT001903454.1,GCA_032044355.1
PDT002270530.1,
PDT001141329.1,GCA_916172325.1
PDT001199171.1,
PDT001199165.1,
PDT001903066.1,GCA_032136615.1
PDT002381589.1,GCA_041903005.1
PDT001958254.1,
PDT001905176.1,GCA_032065265.1
PDT001206158.1,
PDT001206140.1,
PDT001206107.1,
PDT001208174.1,GCA_021863365.1
PDT001208225.1,GCA_021862065.1
PDT001208194.1,GCA_021862945.1
PDT001830623.2,GCA_031013865.2
PDT001558836.1,
PDT001962845.1,
PDT001956396.1,
PDT001396437.1,GCA_024886895.1
PDT001468813.1,
PDT001494083.1,GCA_026337995.1
PDT001769530.1,GCA_947572805.1
PDT001872636.1,
PDT001832203.1,GCA_954773855.1
PDT001865553.1,GCA_956477745.1
PDT002326562.1,
PDT001267146.1,
PDT002343311.1,GCA_964214955.1
PDT002343313.1,GCA_964214965.1
PDT001209786.1,
PDT000136576.2,GCA_022311755.1
PDT002016293.1,GCA_034164245.1
PDT002304995.1,
PDT002079982.1,GCA_036673885.1
PDT000868280.4,
PDT001670848.3,GCA_029426655.3
PDT001694124.3,GCA_031039335.2
PDT002255297.1,GCA_040706115.1
PDT000217952.4,
PDT001144883.3,GCA_021904335.3
PDT001771591.1,GCA_030178845.1
PDT001280870.3,GCA_022876285.3
PDT001360429.1,GCA_926498915.1
PDT002143407.1,GCA_038416785.1
PDT000898074.1,GCA_022036495.1
PDT001906944.1,GCA_032149965.1
PDT000893571.3,GCA_022039775.3
PDT001667706.1,GCA_029408295.1
PDT002109572.1,GCA_037107655.1
PDT001726471.3,GCA_031035075.2
PDT000218132.4,
PDT001525305.3,GCA_026888055.3
PDT001229763.3,GCA_021776995.3
PDT001594940.1,GCA_028216735.1
PDT001659250.1,GCA_029172865.1
PDT001256173.1,GCA_022430205.1
PDT000431784.1,
PDT000948032.1,GCA_016795765.1
PDT000435320.1,GCA_022265625.1
PDT000217866.1,GCA_002187975.1
PDT000881545.1,GCA_022049285.1
PDT000240079.1,GCA_002288845.1
PDT000875732.1,GCA_022069525.1
PDT001704853.1,GCA_029877985.1
PDT000615560.1,
PDT000615471.1,
PDT000875722.1,GCA_022069765.1
PDT000874715.1,GCA_022087965.1
PDT000875011.1,GCA_022082635.1
PDT000875133.1,GCA_022080675.1
PDT000875008.1,GCA_022082715.1
PDT000538002.1,GCA_022331425.1
PDT000948165.1,GCA_016802955.1
PDT000957105.1,GCA_016881585.1
PDT000615329.1,
PDT000615376.1,
PDT000574956.1,GCA_008120365.1
PDT000323199.1,GCA_003181055.1
PDT002016681.1,GCA_034155045.1
PDT002016294.1,GCA_034164285.1
PDT000941768.1,GCA_016752955.1
PDT000692408.1,GCA_011037275.1
PDT001242149.1,
PDT000555553.1,GCA_007655035.1
PDT001468542.1,
PDT000537939.1,GCA_022331705.1
PDT000920748.1,GCA_016138295.1
PDT000920653.1,GCA_016136415.1
PDT000879182.1,GCA_904866445.1
PDT001010134.1,GCA_018108545.1
PDT000609914.1,
PDT002245009.1,GCA_040563605.1
PDT002245037.1,GCA_040564365.1
PDT000992715.1,GCA_017596365.1
PDT002145587.1,GCA_038419885.1
PDT002145597.1,GCA_038432335.1
PDT000586396.1,GCA_008374135.1
PDT000715107.1,GCA_022195045.1
PDT000615302.1,GCA_009207865.1
PDT001278083.1,GCA_022790045.1
PDT000880937.1,GCA_022054165.1
PDT001253418.1,GCA_022353525.1
PDT000716308.1,
PDT002235063.1,GCA_040408245.1
PDT000870159.2,GCA_022056945.1
PDT000730657.1,GCA_012972385.1
PDT000730571.1,GCA_012967385.1
PDT000834378.1,GCA_014500805.1
PDT000875847.1,GCA_022067365.1
PDT000858260.1,GCA_022152805.1
PDT000980452.1,GCA_017168575.1
PDT000442443.1,
PDT001225214.1,GCA_021494415.1
PDT000871281.1,GCA_022125445.1
PDT001328773.1,GCA_023703835.1
PDT000883837.1,
PDT000874255.1,
PDT000906238.1,
PDT001193537.1,
PDT000835605.2,GCA_014526205.1
PDT001716603.1,
PDT000820971.1,GCA_014283175.1
PDT000858644.1,GCA_022146225.1
PDT000622511.3,
PDT000858428.1,GCA_022149865.1
PDT001046585.1,GCA_018440145.1
PDT000874773.1,GCA_022086935.1
PDT001025493.1,GCA_021945695.1
PDT001025203.1,GCA_021949055.1
PDT001046546.1,GCA_018438785.1
PDT001046564.1,GCA_018439535.1
PDT002230795.1,GCA_040294465.1
PDT002227132.1,GCA_040268935.1
PDT002032725.1,GCA_034431395.1
PDT001891050.1,GCA_031626695.1
PDT001012047.1,GCA_018128465.1
PDT000870519.1,
PDT001197016.1,GCA_021878135.1
PDT001884770.1,
PDT001884765.1,GCA_031525365.1
PDT001260268.1,GCA_022528505.1
PDT001259898.1,
PDT001259889.1,
PDT001167942.1,GCA_020709905.1
PDT001381306.1,GCA_024582425.1
PDT000879118.1,GCA_904863395.1
PDT001366248.1,GCA_024432915.1
PDT001196790.1,GCA_021878875.1
PDT001079314.1,GCA_019050765.1
PDT001409667.1,GCA_024917415.1
PDT000445981.1,GCA_022230425.1
PDT001217294.1,
PDT001244803.1,GCA_022116215.1
PDT001043042.1,GCA_018409155.1
PDT000650427.1,GCA_022208025.1
PDT001227663.1,GCA_021787115.1
PDT001289719.1,GCA_023080945.1
PDT001289581.1,GCA_023026185.1
PDT001299803.2,GCA_023312475.2
PDT001317552.1,GCA_023597825.1
PDT000729012.1,GCA_901001745.1
PDT001250682.1,GCA_022303715.1
PDT001488481.1,GCA_026198955.1
PDT002086251.1,GCA_036858015.1
PDT002159275.1,GCA_039573585.1
PDT000871493.2,GCA_015024285.2
PDT001359441.1,GCA_024241035.1
PDT001769954.1,
PDT001488448.1,GCA_026198195.1
PDT001558333.1,GCA_027615625.1
PDT001208131.1,GCA_021865215.1
PDT001951475.1,GCA_032991685.1
PDT001049119.1,GCA_021939635.1
PDT001593643.1,
PDT001718007.1,GCA_031048695.1
PDT001893892.1,GCA_031796275.1
PDT000633404.1,
PDT001868569.1,GCA_030973365.1
PDT001678513.1,GCA_029541885.1
PDT001469344.1,GCA_025890235.1
PDT001497884.1,GCA_026274705.1
PDT000701147.1,GCA_011044665.1
PDT001573888.1,GCA_027658575.1
PDT002260482.1,GCA_040751695.1
PDT001570505.1,GCA_027907475.1
PDT001580446.1,GCA_027949235.1
PDT002054285.1,
PDT000932839.1,GCA_016616035.1
PDT002058687.1,GCA_035828915.1
PDT002058701.1,GCA_035829515.1
PDT002094507.1,GCA_036907255.1
PDT000336672.1,GCA_003262845.1
PDT000436137.1,GCA_022260955.1
PDT001923265.1,GCA_032636405.1
PDT001923256.1,
PDT001820199.1,GCA_030489805.1
PDT001823062.1,GCA_030510155.1
PDT002115611.1,GCA_037202605.1
PDT002045107.1,GCA_035017365.1
PDT001865958.1,GCA_030911815.1
PDT001971229.1,GCA_033336595.1
PDT001982193.1,GCA_033547555.1
PDT002279560.1,GCA_040984985.1
PDT002292053.1,GCA_041038745.1
PDT002279976.1,GCA_040990115.1
PDT001942084.1,GCA_032740395.1
PDT001981578.1,GCA_033540835.1
PDT002333174.1,GCA_041400185.1
PDT002333156.1,GCA_041399845.1
PDT002086227.1,GCA_036856955.1
PDT002086352.1,GCA_036860375.1
PDT002042334.1,GCA_034738555.1
PDT002376821.1,
PDT002088880.1,GCA_036879685.1
PDT002102133.1,GCA_037054085.1
PDT001381342.1,GCA_024583855.1
PDT002245128.1,GCA_040567175.1
PDT000591432.1,
PDT000898102.1,GCA_022036115.1
PDT000591689.1,
PDT002244851.1,GCA_040538035.1
PDT002273689.1,GCA_040919675.1
PDT002382462.2,GCA_041920675.1
PDT001013506.1,GCA_021971975.1
PDT002199667.1,GCA_040117895.1
PDT002178305.1,GCA_039843735.1
PDT002178455.1,GCA_039847045.1
PDT000715705.1,
PDT002178344.1,GCA_039844545.1
PDT002160732.1,GCA_039611855.1
PDT002178480.1,GCA_039847575.1
PDT002178288.1,GCA_039843395.1
PDT002208408.1,GCA_040199975.1
PDT002230875.1,GCA_040325745.1
PDT002255786.1,
PDT002255645.1,
PDT002317890.1,GCA_041203985.1
PDT002265232.1,
PDT002334377.1,GCA_041419455.1
PDT001195408.1,GCA_021020715.1
PDT001538085.1,GCA_027132275.1
PDT000847255.1,GCA_022169805.1
PDT001003078.1,GCA_021987675.1
PDT001653910.1,GCA_029026865.1
PDT000431878.1,GCA_022283305.1
PDT000131575.1,GCA_900084885.1
PDT000176239.2,GCA_022305155.1
PDT000921128.1,GCA_022028815.1
PDT001719367.3,GCA_031038115.2
PDT001198253.1,GCA_021874335.1
PDT001481690.1,GCA_026007515.1
PDT001370203.1,GCA_024457175.1
PDT001370275.1,GCA_024472925.1
PDT002376658.1,
PDT002376624.1,
PDT000097283.1,GCA_001463615.1
PDT001161807.1,GCA_020579745.1
PDT002000531.1,GCA_033898865.1
PDT000370658.1,GCA_900508735.1
PDT000439087.1,
PDT000140959.1,GCA_900093425.1
PDT000437935.1,
PDT000438014.1,
PDT000440224.1,
PDT000437896.1,
PDT000425240.1,
PDT000423609.1,GCA_022296475.1
PDT001865997.1,GCA_030912605.1
PDT000423633.1,GCA_022296115.1
PDT000198868.1,GCA_900173365.1
PDT001206086.1,
PDT001861637.1,GCA_956476205.1
PDT000203974.1,GCA_900177035.1
PDT000708330.1,
PDT000541828.1,
PDT000577674.1,
PDT001435696.1,GCA_025399555.1
PDT000536226.1,
PDT000444954.1,
PDT000440723.1,GCA_022249525.1
PDT000240313.1,GCA_002295185.1
PDT000618057.1,
PDT002369863.2,GCA_041860355.1
PDT000708333.1,GCA_022199365.1
PDT000613662.1,
PDT001203994.1,
PDT000614474.1,
PDT000723768.1,GCA_022184065.1
PDT000614542.1,
PDT000613910.1,
PDT001208219.1,GCA_021862185.1
PDT000747055.1,
PDT001193792.1,
PDT001194019.1,
PDT000883693.1,
PDT000423577.1,GCA_022296995.1
PDT002045083.1,GCA_035008285.1
PDT001193744.1,
PDT000884392.1,
PDT001491691.1,
PDT001558865.1,
PDT000920825.1,
PDT000892238.1,
PDT000920478.1,
PDT000749199.1,
PDT000535764.1,GCA_022324485.1
PDT000489771.1,GCA_900775315.1
PDT001273548.1,
PDT000636125.1,GCA_022209545.1
PDT000452250.1,
PDT002250957.1,GCA_040688375.1
PDT002102191.1,GCA_963900875.1
PDT000675581.1,
PDT000716688.1,
PDT001216650.1,
PDT000715674.1,
PDT000715721.1,
PDT001588645.1,
PDT001777283.1,
PDT001548947.1,
PDT001586510.1,
PDT001586635.1,
PDT001586392.1,
PDT001548876.1,
PDT001586469.1,
PDT001475807.1,
PDT000750132.1,GCA_022175325.1
PDT001209751.1,
PDT001861549.1,GCA_956477015.1
PDT001267228.1,
PDT001265699.1,
PDT001268696.1,
PDT001266065.1,
PDT000370147.1,GCA_900503055.1
PDT001265913.1,
PDT001265510.1,
PDT000929647.1,GCA_022025095.1
PDT001961128.1,GCA_033103485.1
PDT002383262.1,GCA_041926655.1
PDT001185136.2,GCA_905330105.2
PDT000489713.1,GCA_900774735.1
PDT001188699.1,
PDT001188731.1,
PDT001094256.1,
PDT001094263.1,
PDT001580464.1,GCA_027948405.1
PDT001197676.1,GCA_021876855.1
PDT002381572.1,GCA_041902785.1
PDT001375192.1,GCA_024513145.1
PDT001904977.1,GCA_032075425.1
PDT002278508.1,
PDT002280605.1,
PDT002278634.1,
PDT002032625.1,GCA_034525415.1
PDT001558941.1,
PDT001375183.1,GCA_024510885.1
PDT002356295.1,
PDT001956279.1,
PDT002356188.1,
PDT002356325.1,
PDT001396416.1,GCA_024887315.1
PDT002332966.1,
PDT001468125.1,GCA_025874765.1
PDT001493646.1,GCA_026301755.1
PDT001769466.1,GCA_947576735.1
PDT001592148.1,GCA_947663305.1
PDT001872832.1,
PDT001861665.1,GCA_956478455.1
PDT001265563.1,
PDT002322496.1,
PDT002279419.1,GCA_964207425.1
PDT002279426.1,GCA_964207655.1
PDT000257791.1,GCA_002636215.1
PDT001744228.2,GCA_031044475.2
PDT000898157.1,GCA_022035495.1
PDT001708699.1,GCA_031051315.1
PDT001366518.1,GCA_024429215.1
PDT002202356.1,GCA_040166505.1
PDT001350544.2,GCA_024099295.2
PDT001169423.1,GCA_021898635.1
PDT001128445.2,GCA_019928365.1
PDT000193361.2,GCA_022300615.1
PDT000141597.5,
PDT000893489.3,GCA_022040975.3
PDT001650108.1,GCA_028957305.1
PDT002016889.1,GCA_034137805.1
PDT001424276.3,GCA_025286035.3
PDT000898028.3,GCA_031040875.2
PDT001019292.3,GCA_021971395.3
PDT000868254.4,
PDT002204777.1,GCA_040181505.1
PDT001019595.1,GCA_021970375.1
PDT002248042.1,GCA_040672915.1
PDT001220712.1,GCA_021395275.1
PDT001191089.1,GCA_021895395.1
PDT000136310.2,GCA_022313275.1
PDT000155022.2,
PDT000435305.1,GCA_022265675.1
PDT000217850.1,GCA_002187655.1
PDT000217808.1,GCA_002186805.1
PDT000876342.1,GCA_022058525.1
PDT000874687.1,GCA_022088445.1
PDT000875031.1,GCA_022082335.1
PDT000875630.1,GCA_022071525.1
PDT000615330.1,
PDT000615664.1,
PDT002305111.1,
PDT000536674.1,GCA_022322865.1
PDT000536563.1,GCA_022323505.1
PDT000434545.1,GCA_022269655.1
PDT000434483.1,GCA_022270175.1
PDT000434505.1,GCA_022269935.1
PDT000849122.1,GCA_022169065.1
PDT001961043.1,GCA_033104485.1
PDT002292063.1,GCA_041038925.1
PDT000417730.1,GCA_003939115.1
PDT000536695.1,
PDT000398346.1,GCA_003688145.1
PDT000920710.1,GCA_016137555.1
PDT000715244.1,GCA_022192585.1
PDT001288510.1,GCA_023037515.1
PDT001411156.1,GCA_025095555.1
PDT000785622.1,GCA_022171685.1
PDT000870615.1,GCA_022137445.1
PDT000870491.1,GCA_022141105.1
PDT000877537.1,
PDT000877502.1,
PDT001025190.1,GCA_021949255.1
PDT000716013.1,
PDT002245815.1,
PDT001288098.1,GCA_023043835.1
PDT001336555.1,GCA_023740385.1
PDT000730652.1,GCA_012972285.1
PDT001003012.1,GCA_017894305.1
PDT001044157.1,GCA_018423705.1
PDT000871134.1,GCA_022129345.1
PDT000871209.1,GCA_022127185.1
PDT000881541.1,GCA_022049325.1
PDT000858637.1,GCA_022145785.1
PDT000858088.1,GCA_022163185.1
PDT002292279.1,GCA_041042685.1
PDT002244968.1,GCA_040562165.1
PDT001256978.1,GCA_022433385.1
PDT001020153.1,GCA_021958985.1
PDT000948690.1,GCA_022016755.1
PDT001178537.1,GCA_020858215.1
PDT000884761.1,GCA_015278405.1
PDT000884798.1,GCA_015289765.1
PDT000925166.1,GCA_022026555.1
PDT001586517.1,
PDT000826496.2,GCA_014323715.1
PDT000906505.1,GCA_015774895.1
PDT000926397.3,GCA_031040155.2
PDT000370527.1,GCA_900506705.1
PDT000973540.1,GCA_016939755.1
PDT001156649.1,GCA_021903995.1
PDT001162581.1,GCA_020591975.1
PDT001371966.1,GCA_024487185.1
PDT002230741.1,GCA_040293385.1
PDT002227200.1,GCA_040285915.1
PDT002098642.1,GCA_036992045.1
PDT000734639.1,
PDT001078584.1,GCA_021937795.1
PDT001079422.1,GCA_019053995.1
PDT001019691.1,GCA_021968295.1
PDT001147208.1,GCA_020294615.1
PDT001288242.1,
PDT000785565.1,GCA_022172565.1
PDT001201712.1,GCA_021136775.1
PDT002017473.1,GCA_034085215.1
PDT001266382.1,
PDT001289502.1,GCA_023027725.1
PDT001370543.1,GCA_024473385.1
PDT001370415.1,GCA_024474555.1
PDT001314900.1,GCA_023539055.1
PDT001211244.1,GCA_021266525.1
PDT001243545.1,GCA_022160165.1
PDT001244273.1,GCA_022148105.1
PDT001243488.1,GCA_022160725.1
PDT001244593.1,GCA_022137055.1
PDT001261505.1,GCA_022506205.1
PDT001299852.2,GCA_023311455.2
PDT001299640.2,GCA_023315135.2
PDT000992754.1,GCA_017597135.1
PDT001317460.1,GCA_023580925.1
PDT001256436.1,GCA_022402365.1
PDT001246084.1,GCA_022059905.1
PDT001261388.1,GCA_022497125.1
PDT001261360.1,GCA_022497525.1
PDT001391482.1,GCA_024703355.1
PDT001302677.1,GCA_023273305.1
PDT001304233.1,GCA_023275215.1
PDT001716492.1,GCA_029915025.1
PDT001771724.1,GCA_030196085.1
PDT001557974.1,GCA_027828575.1
PDT001558092.1,GCA_027865205.1
PDT001558073.1,GCA_027865545.1
PDT001951840.1,GCA_032984845.1
PDT001352942.1,GCA_024165485.1
PDT001049144.1,GCA_021939095.1
PDT001593393.1,
PDT001593143.1,
PDT001282867.1,GCA_022860065.1
PDT002031642.1,GCA_034393875.1
PDT002038580.1,GCA_034491825.1
PDT002053016.1,
PDT002053293.1,
PDT002009204.1,GCA_034025075.1
PDT001094217.1,
PDT001610894.1,GCA_028560635.1
PDT002054366.1,
PDT001653525.1,GCA_029091485.1
PDT001655790.1,GCA_029076345.1
PDT001661805.1,GCA_029217755.1
PDT001685299.1,GCA_029625015.1
PDT001782292.2,GCA_030283125.1
PDT001858212.1,GCA_030845715.1
PDT001844504.1,GCA_030675005.1
PDT001966717.1,GCA_033194155.1
PDT002159301.1,GCA_039574105.1
PDT001844589.1,GCA_030677715.1
PDT002094488.1,GCA_036905135.1
PDT001865787.1,GCA_030908995.1
PDT000262333.1,GCA_002751785.1
PDT001251461.1,GCA_022324925.1
PDT001207879.4,GCA_021854275.2
PDT002331154.1,GCA_041346695.1
PDT001942111.1,GCA_032743095.1
PDT001282720.2,GCA_022857115.1
PDT001927072.1,GCA_032720415.1
PDT002018651.1,GCA_034099825.1
PDT002159321.1,GCA_039574585.1
PDT002333189.1,GCA_041400505.1
PDT002026109.1,GCA_034357385.1
PDT002041904.1,GCA_034730715.1
PDT002043007.1,GCA_034742455.1
PDT002042501.1,GCA_034741935.1
PDT002019349.1,GCA_034230515.1
PDT002102063.1,GCA_037051765.1
PDT002125201.1,GCA_037722825.1
PDT002291889.1,GCA_041035445.1
PDT002134222.1,
PDT002134276.1,
PDT000591580.1,
PDT002128398.1,
PDT002381561.1,GCA_041902475.1
PDT001011282.1,GCA_021978695.1
PDT001091978.1,GCA_021924185.1
PDT001092073.1,
PDT002370998.1,GCA_041860775.1
PDT002381615.1,GCA_041903285.1
PDT002373737.1,GCA_041862825.1
PDT002160713.1,GCA_039611465.1
PDT002178463.1,GCA_039847215.1
PDT002160627.1,GCA_039609735.1
PDT002278364.1,
PDT002179710.1,
PDT002189188.1,GCA_040047705.1
PDT001468583.1,GCA_025885675.1
PDT002317887.1,GCA_041203925.1
PDT002317857.1,GCA_041200725.1
PDT002334955.1,GCA_041419935.1
PDT002340825.1,GCA_041449175.1
PDT002376865.1,
PDT002340795.1,GCA_041448155.1
PDT001811666.1,GCA_031015915.1
PDT001003216.1,
PDT001184998.2,GCA_905218915.2
PDT000440136.1,
PDT000131592.1,GCA_900085535.1
PDT000155097.1,GCA_900084535.1
PDT000874303.1,
PDT000443183.1,
PDT000443811.1,
PDT001359375.1,GCA_024239515.1
PDT001198332.1,GCA_021872715.1
PDT001370207.1,GCA_024452025.1
PDT001481622.1,GCA_026006155.1
PDT001905342.1,GCA_032133675.1
PDT000370227.1,GCA_900503925.1
PDT000369221.1,GCA_900511025.1
PDT000663206.1,GCA_902156305.1
PDT000369880.1,GCA_900500965.1
PDT000369273.1,GCA_900512415.1
PDT000370256.1,GCA_900504185.1
PDT000440928.1,GCA_022247645.1
PDT000440972.1,GCA_022247325.1
PDT001046560.1,GCA_018439215.1
PDT000875467.1,GCA_022075125.1
PDT000425170.1,
PDT000423628.1,GCA_022296235.1
PDT000423685.1,
PDT000198793.1,GCA_900173325.1
PDT000442299.1,GCA_022235305.1
PDT000536472.1,
PDT000577609.1,
PDT000536150.1,
PDT000535975.1,
PDT000543379.1,GCA_902161345.1
PDT000633163.1,
PDT000438404.1,GCA_022255215.1
PDT000438525.1,
PDT001091965.1,GCA_021924445.1
PDT000444514.1,
PDT000614424.1,
PDT000685403.1,
PDT000613550.1,
PDT000614016.1,
PDT000614755.1,
PDT000674720.1,GCA_022203125.1
PDT000614958.1,
PDT000614460.1,
PDT000614789.1,
PDT000724034.1,
PDT000763266.1,
PDT000595136.1,GCA_900559155.1
PDT000595203.1,GCA_900559825.1
PDT000631087.1,GCA_902650015.1
PDT000632483.1,
PDT000747300.1,
PDT000888742.1,
PDT001192989.1,
PDT001194428.2,
PDT001194404.1,
PDT000884264.1,
PDT001494787.1,GCA_026312255.1
PDT000884260.1,
PDT000884472.1,
PDT001191982.1,
PDT000887739.1,
PDT000489847.1,GCA_900776085.1
PDT002041811.1,GCA_034727635.1
PDT001273502.1,
PDT001216724.1,
PDT001038347.1,
PDT001273600.1,
PDT001038329.1,
PDT000663197.1,GCA_902156115.1
PDT000944246.1,
PDT000944213.1,
PDT000944228.1,
PDT000948605.1,
PDT001548764.1,
PDT001470814.1,
PDT001586722.1,
PDT001777198.1,
PDT001038411.1,
PDT001470847.1,
PDT001586773.1,
PDT001273579.1,
PDT001777368.1,
PDT001548975.1,
PDT001826727.1,
PDT001475786.1,
PDT001475634.1,
PDT001903240.1,GCA_032045455.1
PDT001094942.1,GCA_021907835.1
PDT001094713.1,GCA_021912605.1
